entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Spatula,kitchen utensil,Metal,material,made from material,"� Take a small amount of a sample on a metal spatula and heat directly on the flame (Fig. 3.7).
"
Black and White,color,Color,quality,instance of,"Did the samples impart any colour to the flame?
"
Melting,process,Chemical decomposition,chemical reaction,subclass of,"Do these compounds melt?
"
Kerosene,chemical substance,Petrol,mixture,part of,"� Try to dissolve the samples in water, petrol and kerosene.
"
Soluble solution,aqueous solution,Solvent,chemical substance,subclass of,"Are they soluble?
"
Electrode,lead,Electrical network,network,part of,"� Make a circuit as shown in Fig. 3.8 and insert the electrodes into a solution of one salt.
"
What did you observe,observation,Observation,process,subclass of,"What did you observe?
"
Inference,process,Chemical compound,group or class of chemical substances,has effect,"� What is your inference about the nature of these compounds?
"
Ionic compound,None,Solid,matter,subclass of,"Figure 3.7 Figure 3.7 Figure 3.7 Figure 3.7 Figure 3.7 Heating a salt sample on a spatula Figure 3.8 Figure 3.8 Figure 3.8 Figure 3.8 Figure 3.8 Testing the conductivity of a salt solution Table 3.4 Melting and boiling points of some ionic compounds Ionic Melting point Boiling point compound (K) (K) NaCl 1074 1686 LiCl 887 1600 CaCl2 1045 1900 CaO 2850 3120 MgCl2 981 1685 Rationalised 2023-24  Metals and Non-metals 49 You may have observed the following general properties for ionic compounds— (i) Physical nature: Ionic compounds are solids and are somewhat hard because of the strong force of attraction between the positive and negative ions.
"
Brittleness,property,Pressure,physical quantity,has cause,"These compounds are generally brittle and break into pieces when pressure is applied.
"
Melting point,temperature,Boiling point,temperature,less than,"(ii) Melting and Boiling points: Ionic compounds have high melting and boiling points (see Table 3.4).
"
Energy,physical quantity,Energy,physical quantity,calculated from,"This is because a considerable amount of energy is required to break the strong inter-ionic attraction.
"
Solvent,chemical substance,Solvent,chemical substance,different from,"(iii) Solubility: Electrovalent compounds are generally soluble in water and insoluble in solvents such as kerosene, petrol, etc.
"
Conduction of electricity,electricity,Electricity,physical phenomenon,subclass of,"(iv) Conduction of Electricity: The conduction of electricity through a solution involves the movement of charged particles.
"
Ion,molecular entity,Chemical compound,group or class of chemical substances,subclass of,"A solution of an ionic compound in water contains ions, which move to the opposite electrodes when electricity is passed through the solution.
"
Ionic compound,None,Solid,matter,subclass of,"Ionic compounds in the solid state do not conduct electricity because movement of ions in the solid is not possible due to their rigid structure.
"
Electrolyte,chemical substance,Chemical compound,group or class of chemical substances,subclass of,"But ionic compounds conduct electricity in the molten state.
"
Elecrostatic force,force,Force,physical quantity,instance of,"This is possible in the molten state since the elecrostatic forces of attraction between the oppositely charged ions are overcome due to the heat.
"
Electricity,physical phenomenon,Electricity,physical phenomenon,manifestation of,"Thus, the ions move freely and conduct electricity.
"
Q U E S T I O N S,television series,List of QU E S T I O N S episodes,None,list of episodes,"Q U E S T I O N S ?
"
1.1.1,literary work,Doctor Who,television series,part of the series,"1.
"
Sodium,chemical element,Oxygen,chemical element,has parts of the class,"(i) Write the electron-dot structures for sodium, oxygen and magnesium.
"
Na2O,None,MgO,None,followed by,"(ii) Show the formation of Na2O and MgO by the transfer of  electrons.
"
Ion,molecular entity,Chemical compound,group or class of chemical substances,subclass of,"(iii) What are the ions present in these compounds?
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Melting point,temperature,Chemical compound,group or class of chemical substances,facet of,"Why do ionic compounds have high melting points?
"
Chemical compound,group or class of chemical substances,Chemical element,second-order class,has parts of the class,"The elements or compounds, which occur naturally in the earth’s crust, are known as minerals.
"
Mineral,chemical substance,Metal,material,part of,"At some places, minerals contain a very high percentage of a particular metal and the metal can be profitably extracted from it.
"
Ore,intermediate good,Mineral,chemical substance,subclass of,"These minerals are called ores.
"
Reaction metal,metal,Metal,material,subclass of,"3.4.1 Extraction of Metals You have learnt about the reactivity series of metals.
"
Ore,intermediate good,Metal,material,part of,"Having this knowledge, you can easily understand how a metal is extracted from its ore.
"
Metal,material,Metal,material,subclass of,"Some metals are found in the earth’s crust in the free state.
"
Chemical compound,group or class of chemical substances,Chemical compound,group or class of chemical substances,has parts of the class,"Some are found in the form of their compounds.
"
Active metal,metal,Metal,material,subclass of,"The metals at the bottom of the activity series are the least reactive.
"
Science 50,free software,Free software,source-available software,instance of,"They are often found in a free Rationalised 2023-24  Science 50 state.
"
Copper,medication,Gold,chemical element,made from material,"For example, gold, silver, platinum and copper are found in the free state.
"
Copper,medication,Oxide,nan,made from material,"Copper and silver are also found in the combined state as their sulphide or oxide ores.
"
Na,chemical element,Ca,chemical element,followed by,"The metals at the top of the activity series (K, Na, Ca, Mg and Al) are so reactive that they are never found in nature as free elements.
"
Fe,chemical element,Metal,material,subclass of,"The metals in the middle of the activity series (Zn, Fe, Pb, etc.) are moderately reactive.
"
Carbonate minerals,mineral,Oxide,nan,subclass of,"They are found in the earth’s crust mainly as oxides, sulphides or carbonates.
"
Oxide,nan,Ore,intermediate good,subclass of,"You will find that the ores of many metals are oxides.
"
Oxygen,chemical element,Chemical element,second-order class,instance of,"This is because oxygen is a very reactive element and is very abundant on the earth.
"
High reactivity metal,metal,Metal,material,subclass of,"Thus on the basis of reactivity, we can group the metals into the following three categories (Fig. 3.9) – (i) Metals of low reactivity; (ii) Metals of medium reactivity; (iii) Metals of high reactivity.
"
Metal,material,Material,product,subclass of,"Different techniques are to be used for obtaining the metals falling in each category.
"
Na,chemical element,Metal,material,subclass of,"K Na Ca Mg Al Zn Fe Pb Cu Ag Au Reduction using carbon Found in native state Electrolysis Figure 3.9 Figure 3.9 Figure 3.9 Figure 3.9 Figure 3.9 Activity series and related metallurgy Figure 3.10 Figure 3.10 Figure 3.10 Figure 3.10 Figure 3.10 Steps involved in the extraction of metals from ores 3.4.2 Enrichment of Ores Ores mined from the earth are usually contaminated with large amounts of impurities such as soil, sand, etc., called gangue.
"
Ore,intermediate good,Metal,material,subclass of,"The impurities must be removed from the ore prior to the extraction of the metal.
"
Ore,intermediate good,Metal,material,subclass of,"The processes Several steps are involved in the extraction of pure metal from ores.
"
Fig. 3,chart,Chart,diagram,instance of,"A summary of these steps is given in Fig.3.10.
"
Non-metals,chemical substance,Metal,material,different from,"Rationalised 2023-24  Metals and Non-metals 51 used for removing the gangue from the ore are based on the differences between the physical or chemical properties of the gangue and the ore.
"
Separation process,method,Separation process,method,use,"Different separation techniques are  accordingly employed.
"
3.4.3 Extracting Metals Low in the Activity Series,None,Activity series,None,facet of,"3.4.3 Extracting Metals Low in the Activity Series Metals low in the activity series are very unreactive.
"
Oxide,nan,Metal,material,subclass of,"The oxides of these metals can be  reduced to metals by heating alone.
"
Mercuric oxide,None,Atmosphere of Earth,atmosphere,part of,"When it is heated in air, it is first converted into mercuric oxide (HgO).
"
Copper,medication,Ore,intermediate good,made from material,"2HgS(s) + 3O (g) 2HgO(s) + 2SO (g) 2 2 Heat →  2HgO(s) 2Hg(l) + O (g) 2 Heat →  Similarly, copper which is found as Cu2S in nature can be obtained from its ore by just heating in air.
"
Copper,medication,Metal,material,subclass of,"2Cu S + 3O (g) 2Cu O(s) + 2SO (g) 2Cu O + Cu S 2 2 2 2 2 2 Heat Heat →   →  6Cu(s) + SO (g) 2 3.4.4 Extracting Metals in the Middle of the Activity Series The metals in the middle of the activity series such as iron, zinc, lead, copper, are moderately reactive.
"
Carbonate minerals,mineral,Sulfide minerals,mineral,subclass of,"These are usually present as sulphides or carbonates in nature.
"
Oxide,nan,Metal,material,subclass of,"It is easier to obtain a metal from its oxide, as compared to its sulphides and carbonates.
"
Carbonate,chemical substance,Oxide,nan,subclass of,"Therefore, prior to reduction, the metal sulphides and carbonates must be converted into metal oxides.
"
Oxide,nan,Ore,intermediate good,subclass of,"The sulphide ores are converted into oxides by heating strongly in the presence of excess air.
"
Roasting,cooking method,Cooking,food preparation,subclass of,"This process is known as roasting.
"
Oxide,nan,Ore,intermediate good,subclass of,"The carbonate ores are changed into oxides by heating strongly in limited air.
"
Calcination,chemical process,Chemical process,process,instance of,"This process is known as calcination.
"
Redox,chemical reaction,Chemical reaction,chemical process,subclass of,"The chemical reaction that takes place during roasting and calcination of zinc ores can be shown as follows – Roasting 2ZnS(s) + 3O (g) 2ZnO(s) + 2SO (g) 2 2 Heat →  Calcination ZnCO (s) ZnO(s) + CO (g) 3 2 Heat →  The metal oxides are then reduced to the corresponding metals by using suitable reducing agents such as carbon.
"
Zinc oxide,nan,Oxide,nan,subclass of,"For example, when zinc oxide is heated with carbon, it is reduced to metallic zinc.
"
Redox,chemical reaction,Redox,chemical reaction,subclass of,"ZnO(s) + C(s) → Zn(s) + CO(g) You are already familiar with the process of oxidation and reduction explained in the first Chapter.
"
Chemical compound,group or class of chemical substances,Metal,material,has parts of the class,"Obtaining metals from their compounds is also a reduction process.
"
Carbon,chemical element,Oxide,nan,subclass of,"Besides using carbon (coke) to reduce metal oxides to metals, sometimes displacement reactions can also be used.
"
