entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Water absorption,Biological process,Epidermal cells,Cell type,Function of,"Epidermal cells of the roots, whose function is water absorption, commonly bear long hair- like parts that greatly increase the total absorptive surface area."
Long hair-like parts,Structure,Epidermal cells,Cell type,Bear,"Epidermal cells of the roots, whose function is water absorption, commonly bear long hair- like parts that greatly increase the total absorptive surface area."
Total absorptive surface area,Physical property,Long hair-like parts,Structure,Increases greatly,"Epidermal cells of the roots, whose function is water absorption, commonly bear long hair- like parts that greatly increase the total absorptive surface area."
Epidermis,Plant tissue,Desert plants,Plant type,Found in,"In some plants like desert plants, epidermis has a thick waxy coating of cutin (chemical substance with waterproof quality) on its outer surface."
Cutin,Chemical substance,Epidermis,Plant tissue,Coating on outer surface,"In some plants like desert plants, epidermis has a thick waxy coating of cutin (chemical substance with waterproof quality) on its outer surface."
Waterproof quality,Characteristic,Cutin,Chemical substance,Possessed by,"In some plants like desert plants, epidermis has a thick waxy coating of cutin (chemical substance with waterproof quality) on its outer surface."
Suberin,Substance,Cell walls,Plant structure,Present in,They also have a substance called suberin in their walls that makes them impervious to gases and water.
Xylem,Plant tissue,Tracheids,Cell type,Consists of,"Xylem consists of tracheids, vessels, xylem parenchyma (Fig. 6.7 a,b,c) and xylem fibres."
Xylem,Plant tissue,Vessels,Cell type,Consists of,"Xylem consists of tracheids, vessels, xylem parenchyma (Fig. 6.7 a,b,c) and xylem fibres."
Xylem,Plant tissue,Xylem parenchyma,Cell type,Consists of,"Xylem consists of tracheids, vessels, xylem parenchyma (Fig. 6.7 a,b,c) and xylem fibres."
Xylem,Plant tissue,Xylem fibres,Cell type,Consists of,"Xylem consists of tracheids, vessels, xylem parenchyma (Fig. 6.7 a,b,c) and xylem fibres."
Tracheids,Cell type,Vessels,Cell type,Similar,"Tracheids and vessels have thick walls, and many are dead cells when mature."
Thick walls,Characteristic,Tracheids,Cell type,Have,"Tracheids and vessels have thick walls, and many are dead cells when mature."
Thick walls,Characteristic,Vessels,Cell type,Have,"Tracheids and vessels have thick walls, and many are dead cells when mature."
Mature cells,Cell state,Tracheids,Cell type,Become,"Tracheids and vessels have thick walls, and many are dead cells when mature."
Mature cells,Cell state,Vessels,Cell type,Become,"Tracheids and vessels have thick walls, and many are dead cells when mature."
Dead cells,Cell state,Tracheids,Cell type,Some are,"Tracheids and vessels have thick walls, and many are dead cells when mature."
Dead cells,Cell state,Vessels,Cell type,Many are,"Tracheids and vessels have thick walls, and many are dead cells when mature."
Parenchyma,Tissue type,Food,Substance,Stores,The parenchyma stores food.
Xylem fibres,Plant tissue,Supportive function,Function,have,Xylem fibres are mainly supportive in function.
Phloem,Plant tissue,Leaves,Plant organ,Transports food from,Phloem transports food from leaves to other parts of the plant.
Apical meristem,Plant tissue,Found,Not applicable,Not applicable,Where is apical meristem found?
Cells,Cell type,Contraction,Biological process,Results in,The contraction and relaxation of these cells result in movement.
Cells,Cell type,Relaxation,Biological process,Results in,The contraction and relaxation of these cells result in movement.
Movement,Physical process,Cells,Cell type,Results from,The contraction and relaxation of these cells result in movement.
Lungs,Organ,Absorbed substance,Chemical entity,Absorbs,It is absorbed in the lungs and then is transported to all the body cells through blood.
Absorbed substance,Chemical entity,Blood,Bodily fluid,Transported to,It is absorbed in the lungs and then is transported to all the body cells through blood.
Blood,Bodily fluid,Body cells,Cell type,Transported to,It is absorbed in the lungs and then is transported to all the body cells through blood.
Blood,Body fluid,Substances,Chemical entity,Carries,Blood flows and carries various substances from one part of the body to the other.
Blood,Connective tissue,Muscle,Muscular tissue,Forms,"Blood is a type of connective tissue, and muscle forms muscular tissue."
Epithelium,Tissue type,Body,Organism,Covers,"Obviously, anything entering or leaving the body must cross at least one layer of epithelium."
Body,Organism,Epithelium,Tissue type,Covered by,"Obviously, anything entering or leaving the body must cross at least one layer of epithelium."
Entering,Action,Body,Organism,Involves,"Obviously, anything entering or leaving the body must cross at least one layer of epithelium."
Leaving,Action,Body,Organism,Involves,"Obviously, anything entering or leaving the body must cross at least one layer of epithelium."
Layer,Physical structure,Epithelium,Tissue type,Composed of,"Obviously, anything entering or leaving the body must cross at least one layer of epithelium."
Epithelium,Tissue type,Underlying tissue,Tissue type,Separated from,"Regardless of the type, all epithelium is usually separated from the underlying tissue by an extracellular fibrous basement membrane."
Extracellular fibrous basement membrane,Extracellular structure,Epithelium,Tissue type,Separates from,"Regardless of the type, all epithelium is usually separated from the underlying tissue by an extracellular fibrous basement membrane."
Epithelia,Tissue type,Structures,Characteristic,Correlate with,Different epithelia (Fig. 6.9) show differing structures that correlate with their unique functions.
Functions,Characteristic,Epithelia,Tissue type,Unique to,Different epithelia (Fig. 6.9) show differing structures that correlate with their unique functions.
Simple squamous epithelial cells,Cell type,Delicate lining,Tissue type,Form,Simple squamous epithelial cells are extremely thin and flat and form a delicate lining.
Oesophagus,Organ,Squamous epithelium,Tissue type,Covered with,The oesophagus and the lining of the mouth are also covered with squamous epithelium.
Lining of the mouth,Organ,Squamous epithelium,Tissue type,Covered with,The oesophagus and the lining of the mouth are also covered with squamous epithelium.
Skin,Organ,Body,Organism,Part of,"The skin, which protects the body, is also made of squamous epithelium."
Squamous epithelium,Tissue type,Skin,Organ,Composes of,"The skin, which protects the body, is also made of squamous epithelium."
Skin,Organ,Protects,Body,What it does,"The skin, which protects the body, is also made of squamous epithelium."
Skin epithelial cells,Cell type,Layers,Tissue,Arranged in,Skin epithelial cells are arranged in many layers to prevent wear and tear.
Layers,Tissue,Wear and tear,Physical process,Prevent,Skin epithelial cells are arranged in many layers to prevent wear and tear.
Epithelium,Tissue type,Stratified squamous epithelium,Tissue type,Type of,"Since they are arranged in a pattern of layers, the epithelium is called stratified squamous epithelium."
Stratified squamous epithelium,Tissue type,Layers,Pattern,Arranged in,"Since they are arranged in a pattern of layers, the epithelium is called stratified squamous epithelium."
Tall epithelial cells,Cell type,Inner lining of intestine,Tissue,Present in,"Where absorption and secretion occur, as in the inner lining of the intestine, tall epithelial cells are present."
Absorption,Biological process,Inner lining of intestine,Tissue,Occurs in,"Where absorption and secretion occur, as in the inner lining of the intestine, tall epithelial cells are present."
Secretion,Biological process,Inner lining of intestine,Tissue,Occurs in,"Where absorption and secretion occur, as in the inner lining of the intestine, tall epithelial cells are present."
Columnar epithelium,Tissue type,Epithelial barrier,Anatomical structure,Facilitates movement across,This columnar (meaning ‘pillar-like’) epithelium facilitates movement across the epithelial barrier.
Columnar epithelial tissue,Tissue type,Respiratory tract,Organ,Located in,"In the respiratory tract, the columnar epithelial tissue also has cilia, which are hair-like projections on the outer surfaces of epithelial cells."
Cilia,Organelle,Columnar epithelial tissue,Tissue type,Found on,"In the respiratory tract, the columnar epithelial tissue also has cilia, which are hair-like projections on the outer surfaces of epithelial cells."
Hair-like projections,Physical characteristic,Cilia,Organelle,Describes,"In the respiratory tract, the columnar epithelial tissue also has cilia, which are hair-like projections on the outer surfaces of epithelial cells."
Cilia,Cellular structure,Mucus,Biological substance,Pushes forward,"These cilia can move, and their movement pushes the mucus forward to clear it."
Epithelium,Tissue type,Ciliated columnar epithelium,Epithelium type,Is a,This type of epithelium is thus ciliated columnar epithelium.
Cuboidal epithelium,Tissue type,Kidney tubules,Organ structure,Forms lining of,"Cuboidal epithelium (with cube-shaped cells) forms the lining of kidney tubules and ducts of salivary glands, where it provides mechanical support."
Cuboidal epithelium,Tissue type,Ducts of salivary glands,Organ structure,Forms lining of,"Cuboidal epithelium (with cube-shaped cells) forms the lining of kidney tubules and ducts of salivary glands, where it provides mechanical support."
