entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Activity,Process,Lens,Object,Position of,"In this Activity, the distance between the position of the lens and the position of the image of the Sun gives the approximate focal length of the lens."
Position,Property,Lens,Object,Distance between,"In this Activity, the distance between the position of the lens and the position of the image of the Sun gives the approximate focal length of the lens."
Position,Property,Image of the Sun,Object,Distance from,"In this Activity, the distance between the position of the lens and the position of the image of the Sun gives the approximate focal length of the lens."
Focal length,Property,Lens,Object,Approximate value,"In this Activity, the distance between the position of the lens and the position of the image of the Sun gives the approximate focal length of the lens."
Table,Furniture,Parallel straight lines,Geometric shape,Drawn on,"� Draw five parallel straight lines, using chalk, on a long Table such that the distance between the successive lines is equal to the focal length of the lens."
Chalk,Tool,Parallel straight lines,Geometric shape,Drawn with,"� Draw five parallel straight lines, using chalk, on a long Table such that the distance between the successive lines is equal to the focal length of the lens."
Successive lines,Geometric shape,Distance,Measurement,Equal to focal length of lens,"� Draw five parallel straight lines, using chalk, on a long Table such that the distance between the successive lines is equal to the focal length of the lens."
Focal length of lens,Measurement,Parallel straight lines,Geometric shape,Distance between,"� Draw five parallel straight lines, using chalk, on a long Table such that the distance between the successive lines is equal to the focal length of the lens."
Lens,Optical device,Lens stand,Support,On top of,� Place the lens on a lens stand.
Place,Verb,Optical centre,Noun,of the lens,Place it on the central line such that the optical centre of the lens lies just over the line.
Lens,Optical component,F,Distance,Corresponds to,� The two lines on either side of the lens correspond to F and 2F of the lens respectively.
Lens,Optical component,2F,Distance,Corresponds to,� The two lines on either side of the lens correspond to F and 2F of the lens respectively.
Chloroplasts,Organelle,Plant cells,Cell type,Located in,"Mark them with appropriate letters such as 2F1, F1, F2 and 2F2, respectively."
Chloroplasts(F1),Organelle,Thylakoids(F2),Membrane,Contains,"Mark them with appropriate letters such as 2F1, F1, F2 and 2F2, respectively."
Chloroplasts(F1),Organelle,Photosynthesis(F3),Biological process,Occurs in,"Mark them with appropriate letters such as 2F1, F1, F2 and 2F2, respectively."
Thylakoids(F2),Membrane,Light-dependent reactions(F4),Biological process,Occur in,"Mark them with appropriate letters such as 2F1, F1, F2 and 2F2, respectively."
Entity 1,Entity 1 Type,Entity 2,Entity 2 Type,Relation,Note down and tabulate your observations.
Chloroplasts,Organelle,Plant cells,Cell type,Located in,Note down and tabulate your observations.
Chloroplasts,Organelle,Thylakoids,Membrane,within,Note down and tabulate your observations.
Thylakoids,Membrane,Chloroplasts,Organelle,within,Note down and tabulate your observations.
Photosynthesis,Biological process,Chloroplasts,Organelle,Occurs in,Note down and tabulate your observations.
Light-dependent reactions,Biological process,Thylakoids,Membrane,Occur in,Note down and tabulate your observations.
Convex lens,Optical device,Image,Visual object,Forms,"The nature, position and relative size of the image formed by convex lens for various positions of the object is summarised in Table 9.4."
Object,Visual object,Convex lens,Optical device,Positioned in relation to,"The nature, position and relative size of the image formed by convex lens for various positions of the object is summarised in Table 9.4."
Table 9.4,Document,Image,Visual object,Described in terms of,"The nature, position and relative size of the image formed by convex lens for various positions of the object is summarised in Table 9.4."
Object,Visual object,Image,Visual object,Formed by,"The nature, position and relative size of the image formed by convex lens for various positions of the object is summarised in Table 9.4."
Table 9.4,Table,Convex lens,Lens type,Describes,"Table 9.4 Nature, position and relative size of the image formed by a convex lens for various positions of the object Position of the Position of Relative size of Nature of object the image the image the image At infinity At focus F2 Highly diminished, Real and inverted point-sized Beyond 2F1 Between F2  and 2F2 Diminished Real and inverted At 2F1 At 2F2 Same size Real and inverted Between F1 and 2F1 Beyond 2F2 Enlarged Real and inverted At focus F1 At infinity Infinitely large or Real and inverted highly enlarged Between focus F1 On the same side Enlarged Virtual and erect and of the lens as the optical centre O object Rationalised 2023-24  Light – Reflection and Refraction 153 The summary of the above Activity is given in Table 9.5 below."
Object,Object,Convex lens,Lens type,Interacts with,"Table 9.4 Nature, position and relative size of the image formed by a convex lens for various positions of the object Position of the Position of Relative size of Nature of object the image the image the image At infinity At focus F2 Highly diminished, Real and inverted point-sized Beyond 2F1 Between F2  and 2F2 Diminished Real and inverted At 2F1 At 2F2 Same size Real and inverted Between F1 and 2F1 Beyond 2F2 Enlarged Real and inverted At focus F1 At infinity Infinitely large or Real and inverted highly enlarged Between focus F1 On the same side Enlarged Virtual and erect and of the lens as the optical centre O object Rationalised 2023-24  Light – Reflection and Refraction 153 The summary of the above Activity is given in Table 9.5 below."
Image,Image,Convex lens,Lens type,Formed by,"Table 9.4 Nature, position and relative size of the image formed by a convex lens for various positions of the object Position of the Position of Relative size of Nature of object the image the image the image At infinity At focus F2 Highly diminished, Real and inverted point-sized Beyond 2F1 Between F2  and 2F2 Diminished Real and inverted At 2F1 At 2F2 Same size Real and inverted Between F1 and 2F1 Beyond 2F2 Enlarged Real and inverted At focus F1 At infinity Infinitely large or Real and inverted highly enlarged Between focus F1 On the same side Enlarged Virtual and erect and of the lens as the optical centre O object Rationalised 2023-24  Light – Reflection and Refraction 153 The summary of the above Activity is given in Table 9.5 below."
Infinity,Position,Image,Image,"Highly diminished, Real and inverted","Table 9.4 Nature, position and relative size of the image formed by a convex lens for various positions of the object Position of the Position of Relative size of Nature of object the image the image the image At infinity At focus F2 Highly diminished, Real and inverted point-sized Beyond 2F1 Between F2  and 2F2 Diminished Real and inverted At 2F1 At 2F2 Same size Real and inverted Between F1 and 2F1 Beyond 2F2 Enlarged Real and inverted At focus F1 At infinity Infinitely large or Real and inverted highly enlarged Between focus F1 On the same side Enlarged Virtual and erect and of the lens as the optical centre O object Rationalised 2023-24  Light – Reflection and Refraction 153 The summary of the above Activity is given in Table 9.5 below."
Focus F2,Position,Image,Image,"Highly diminished, Real and inverted","Table 9.4 Nature, position and relative size of the image formed by a convex lens for various positions of the object Position of the Position of Relative size of Nature of object the image the image the image At infinity At focus F2 Highly diminished, Real and inverted point-sized Beyond 2F1 Between F2  and 2F2 Diminished Real and inverted At 2F1 At 2F2 Same size Real and inverted Between F1 and 2F1 Beyond 2F2 Enlarged Real and inverted At focus F1 At infinity Infinitely large or Real and inverted highly enlarged Between focus F1 On the same side Enlarged Virtual and erect and of the lens as the optical centre O object Rationalised 2023-24  Light – Reflection and Refraction 153 The summary of the above Activity is given in Table 9.5 below."
Point-sized,Size,Image,Image,Highly diminished,"Table 9.4 Nature, position and relative size of the image formed by a convex lens for various positions of the object Position of the Position of Relative size of Nature of object the image the image the image At infinity At focus F2 Highly diminished, Real and inverted point-sized Beyond 2F1 Between F2  and 2F2 Diminished Real and inverted At 2F1 At 2F2 Same size Real and inverted Between F1 and 2F1 Beyond 2F2 Enlarged Real and inverted At focus F1 At infinity Infinitely large or Real and inverted highly enlarged Between focus F1 On the same side Enlarged Virtual and erect and of the lens as the optical centre O object Rationalised 2023-24  Light – Reflection and Refraction 153 The summary of the above Activity is given in Table 9.5 below."
Beyond 2F1,Position,Image,Image,"Diminished, Real and inverted","Table 9.4 Nature, position and relative size of the image formed by a convex lens for various positions of the object Position of the Position of Relative size of Nature of object the image the image the image At infinity At focus F2 Highly diminished, Real and inverted point-sized Beyond 2F1 Between F2  and 2F2 Diminished Real and inverted At 2F1 At 2F2 Same size Real and inverted Between F1 and 2F1 Beyond 2F2 Enlarged Real and inverted At focus F1 At infinity Infinitely large or Real and inverted highly enlarged Between focus F1 On the same side Enlarged Virtual and erect and of the lens as the optical centre O object Rationalised 2023-24  Light – Reflection and Refraction 153 The summary of the above Activity is given in Table 9.5 below."
Between F2 and 2F2,Position,Image,Image,"Diminished, Real and inverted","Table 9.4 Nature, position and relative size of the image formed by a convex lens for various positions of the object Position of the Position of Relative size of Nature of object the image the image the image At infinity At focus F2 Highly diminished, Real and inverted point-sized Beyond 2F1 Between F2  and 2F2 Diminished Real and inverted At 2F1 At 2F2 Same size Real and inverted Between F1 and 2F1 Beyond 2F2 Enlarged Real and inverted At focus F1 At infinity Infinitely large or Real and inverted highly enlarged Between focus F1 On the same side Enlarged Virtual and erect and of the lens as the optical centre O object Rationalised 2023-24  Light – Reflection and Refraction 153 The summary of the above Activity is given in Table 9.5 below."
