entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Vitamin B-complex,Vitamin,Liver,Organ,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin B-complex,Vitamin,Kidney,Organ,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin B-complex,Vitamin,Meat,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin B-complex,Vitamin,Milk,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin B-complex,Vitamin,Wheat,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin B-complex,Vitamin,Red rice,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin B-complex,Vitamin,Cheese,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin B-complex,Vitamin,Kidney beans,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin B-complex,Vitamin,Nuts,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin C,Vitamin,Lemon,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin C,Vitamin,Orange,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin C,Vitamin,Amla,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin C,Vitamin,Guava,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin C,Vitamin,Pomela,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin C,Vitamin,Tomato,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin C,Vitamin,Arum leaf,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin C,Vitamin,Shak/shag,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
