Entity,Definition,Images
Extrusive igneous rocks,Not found on Wikipedia,['Image not found']
Earthquake-damaged city,Not found on Wikipedia,['Image not found']
Excreta,Not found on Wikipedia,['Image not found']
Diversion,"Diversion, Diversions or The Diversion may refer to:","['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Extinct species,Not found on Wikipedia,['Image not found']
Dark-coloured clothes,Not found on Wikipedia,['Image not found']
Karnataka Government,Not found on Wikipedia,['Image not found']
Washed clothes,Not found on Wikipedia,['Image not found']
Madagascar,"Madagascar, officially the Republic of Madagascar, is an  island country lying off the southeastern coast of Africa.","['https://upload.wikimedia.org/wikipedia/commons/c/ca/130415-Eglise_de_Faravohitra.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/be/29_Mars_1947_Monument.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/86/Africa_%28orthographic_projection%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/65/Andrianampoinimerina.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6b/Andry_Rajoelina_greeting_crowd.jpg']"
Form of nutrition,Not found on Wikipedia,['Image not found']
Difficulty expressing language,Not found on Wikipedia,['Image not found']
Refinement,Refinement may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Cardiac cycle,The cardiac cycle is the performance of the human heart from the beginning of one heartbeat to the beginning of the next.,"['https://upload.wikimedia.org/wikipedia/commons/2/28/07_Hegasy_Cardiac_Cycle_Wiki_EN_CCBYSA.png', 'https://upload.wikimedia.org/wikipedia/commons/3/38/2027_Phases_of_the_Cardiac_Cycle.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/56/Cardiac-Cycle-Animated.gif', 'https://upload.wikimedia.org/wikipedia/commons/0/09/Emily%27s_heartbeat.wav', 'https://upload.wikimedia.org/wikipedia/commons/8/87/Gnome-mime-sound-openclipart.svg']"
Ruponti,Not found on Wikipedia,['Image not found']
Efforts,Not found on Wikipedia,['Image not found']
Telescope,"A telescope is a device used to observe distant objects by their emission, absorption, or reflection of electromagnetic radiation.","['https://upload.wikimedia.org/wikipedia/commons/a/ac/100inchHooker.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e9/ALMA_Greater_than_the_Sum_of_its_Parts_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c3/ASTRO-H_soft_X-ray_mirror.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/76/Auxilary_VLT_telescope.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Celsius scale temperature,Not found on Wikipedia,['Image not found']
Elbow,The elbow is the region between the upper arm and the forearm that surrounds the elbow joint.,"['https://upload.wikimedia.org/wikipedia/commons/2/23/Annotated_drawing_of_an_elbow_joint.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/93/Coude_fp.PNG', 'https://upload.wikimedia.org/wikipedia/commons/2/2f/Elbow1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/39/Elbow2010D.jpg']"
Male unisexual flowers,Not found on Wikipedia,['Image not found']
Chemical changes,Not found on Wikipedia,['Image not found']
Bee,"Bees are winged insects closely related to wasps and ants, known for their roles in pollination and, in the case of the best-known bee species, the western honey bee, for producing honey.","['https://upload.wikimedia.org/wikipedia/commons/9/95/A_bee_covered_with_pollen.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ad/Abeille_butineuse_et_son_pollen.JPG', 'https://upload.wikimedia.org/wikipedia/commons/b/b5/Amegilla_cingulata_on_long_tube_of_Acanthus_ilicifolius_flower.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c4/Anthidium_February_2008-1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Apis_mellifera_flying.jpg']"
Food color,Not found on Wikipedia,['Image not found']
Alkaline solution,Not found on Wikipedia,['Image not found']
Silk yarn,Not found on Wikipedia,['Image not found']
Passengers,Not found on Wikipedia,['Image not found']
Difficult to walk on,Not found on Wikipedia,['Image not found']
Storm,A storm is any disturbed state of the natural environment or the atmosphere of an astronomical body.,"['https://upload.wikimedia.org/wikipedia/commons/d/d1/Binger_Oklahoma_Tornado.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a0/Blitze_IMGP6376_wp.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/27/Boat_in_storm_at_sea.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Burning_Cross_Sunset_in_black_rain.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/76/Bwca_derecho.jpg']"
Usable compounds,Not found on Wikipedia,['Image not found']
Combination reactions,Not found on Wikipedia,['Image not found']
Coal dust,"Coal dust is a fine-powdered form of coal which is created by the crushing, grinding, or pulverization of coal rock.","['https://upload.wikimedia.org/wikipedia/commons/7/72/Coal_anthracite.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e9/Coal_dust_explosion_schematic.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/ea/Coal_miner_spraying_rock_dust.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/58/Courri%C3%A8res_1906_LeJ.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/2a/Dust_Explosion_Pentagon.svg']"
All our energies,Not found on Wikipedia,['Image not found']
Outer covering,Not found on Wikipedia,['Image not found']
SIM card,"A SIM card (full form: Subscriber Identity Module or Subscriber Identification Module) is an integrated circuit (IC) intended to securely store the international mobile subscriber identity (IMSI) number and its related key, which are used to identify and authenticate subscribers on mobile telephony devices (such as mobile phones and laptops).","['https://upload.wikimedia.org/wikipedia/commons/c/c0/Chinese_2G_GSM_cell_phone_with_Dual-SIM_sockets.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/50/Disassembled_SIM_Card_Film.JPG', 'https://upload.wikimedia.org/wikipedia/commons/2/27/Embedded_SIM_from_M2M_supplier_Eseye_with_an_adapter_board_for_evaluation_in_a_Mini-SIM_socket_blurred.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/74/GPP_SIM_interposer.jpg']"
Production of energy,Not found on Wikipedia,['Image not found']
Industrial waste,"Industrial waste is the waste produced by industrial activity which includes any material that is rendered useless during a manufacturing process such as that of factories, mills, and mining operations.","['https://upload.wikimedia.org/wikipedia/commons/b/b9/%28Earlier_photo%29_August_2004%2C_Early_Housatonic_cleanup_%271.5_Mile_Reach%27%2C_Pittsfield%2C_MA_%287984297476%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3a/Bedrijfsafval.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d7/Berkeley_Pit_-_Butte%2C_Montana_%287998261366%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6a/Earth_Day_Flag.png']"
Edward Jenner,"Edward Jenner,  (17 May 1749 – 26 January 1823) was an English physician and scientist who pioneered the concept of vaccines and created the smallpox vaccine, the world's first vaccine.","['https://upload.wikimedia.org/wikipedia/commons/5/57/%22Edward_Jenner_advising_a_farmer_to_vaccinate_his_family%22._O_Wellcome_V0018221.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/35/A_cow%27s_udder_with_vaccinia_pustules_and_human_arms_exhibiti_Wellcome_V0016678.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Certificate_of_the_Freedom_of_the_City%2C_Jenner._Wellcome_M0011023.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2b/Cuculus_canorus.jpg']"
Shri Jiwan Patel,Not found on Wikipedia,['Image not found']
Consumed,Consumed may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Oil rich fish,Not found on Wikipedia,['Image not found']
Poor conductors,Not found on Wikipedia,['Image not found']
Complex organic substances,Not found on Wikipedia,['Image not found']
fruit,"In botany, a fruit is the seed-bearing structure in flowering plants that is formed from the ovary after flowering.","['https://upload.wikimedia.org/wikipedia/commons/d/de/Bananavarieties.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/2f/Blackberryraspberrystrawberry.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0e/DewberriesWeb.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Foodlogo2.svg']"
Age,Age or AGE may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Plastid,"The plastid (Greek: πλαστός; plastós: formed, molded – plural plastids) is a membrane-bound organelle found in the cells of plants, algae, and some other eukaryotic organisms.","['https://upload.wikimedia.org/wikipedia/commons/b/b8/010-Sol-tub-40xHF-Gewebe.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f4/Leaf_1_web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg']"
Powerful parallel beams of light,Not found on Wikipedia,['Image not found']
Pot 2,Not found on Wikipedia,['Image not found']
Drop out from school early,Not found on Wikipedia,['Image not found']
Crop variety improvement,Not found on Wikipedia,['Image not found']
Gravel,Gravel  is a loose aggregation of rock fragments.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/28/Cone_penetration_test.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5e/Core_sample.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/10/Geo-electrical_sounding.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/ea/Gravel_on_a_beach_in_Thirasia%2C_Santorini%2C_Greece.jpg']"
Guava,Guava () is a common tropical fruit cultivated in many tropical and subtropical regions.,"['https://upload.wikimedia.org/wikipedia/commons/b/bf/ARS_HPSI41.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/05/Flag_of_Brazil.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_India.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Indonesia.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/32/Flag_of_Pakistan.svg']"
Construction,"Construction is a general term meaning the art and science to form objects, systems, or organizations, and comes from Latin constructio (from com- ""together"" and struere ""to pile up"") and Old French construction.","['https://upload.wikimedia.org/wikipedia/commons/0/04/-37_Construction.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3b/401-403-410_and_Construction_crop.png', 'https://upload.wikimedia.org/wikipedia/commons/5/59/Algamildj.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Construction_Workers.jpg']"
Physical fitness,"Physical fitness is a state of health and well-being and, more specifically, the ability to perform aspects of sports, occupations and daily activities.","['https://upload.wikimedia.org/wikipedia/commons/4/47/Amanda_Fran%C3%A7ozo_At_The_Runner_Sports-5.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Annie_Thorisdottir_Pushing_the_Sled_in_2011_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d9/Barbora_Zahlavova_Strycova_San_Diego.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/95/Calisthenics%2C_1867._Granger_Collection.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Correction,Correction may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Concepts,Not found on Wikipedia,['Image not found']
Double helix,Not found on Wikipedia,['Image not found']
First law of motion,Not found on Wikipedia,['Image not found']
Sugar molecule,Not found on Wikipedia,['Image not found']
Second,"The second (symbol: s) is the unit of time in the International System of Units (SI), historically defined as 1⁄86400 of a day – this factor derived from the division of the day first into 24 hours, then to 60 minutes and finally to 60 seconds each (24 × 60 × 60 = 86400).","['https://upload.wikimedia.org/wikipedia/commons/6/63/Aleutian_Islands_with_180th_meridian_and_International_Date_Line_%28cropped%29.png', 'https://upload.wikimedia.org/wikipedia/commons/1/15/Clock-pendulum.gif', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/30/International_System_Of_Units_Logo_.png', 'https://upload.wikimedia.org/wikipedia/commons/3/30/International_System_Of_Units_Logo_.png']"
Spine's joints,Not found on Wikipedia,['Image not found']
Circular images,Not found on Wikipedia,['Image not found']
Thirteen nutrients,Not found on Wikipedia,['Image not found']
Temperature,Temperature is a physical quantity that expresses quantitatively the perceptions of hotness and coldness.,"['https://upload.wikimedia.org/wikipedia/commons/2/21/Body_Temp_Variation.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/22/Carnot_heat_engine_2.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/14/Crystal_energy.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f9/Gas_thermometer_and_absolute_zero.jpg']"
Public networks,Not found on Wikipedia,['Image not found']
Responses to the environment,Not found on Wikipedia,['Image not found']
endothelium,The endothelium is a single layer of squamous endothelial cells that line the interior surface of blood vessels and lymphatic vessels.,"['https://upload.wikimedia.org/wikipedia/commons/8/8d/2104_Three_Major_Capillary_Types.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3d/Endocardium_and_subendocardium_histology.png', 'https://upload.wikimedia.org/wikipedia/commons/2/29/Microscopic_anatomy_of_an_artery_en.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Microvessel.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Thyroxin hormone,Not found on Wikipedia,['Image not found']
Table 11.1,Not found on Wikipedia,['Image not found']
Plane mirror PQ,Not found on Wikipedia,['Image not found']
Microinjection,Microinjection is the use of a glass micropipette to inject a liquid substance at a microscopic or borderline macroscopic level.,"['https://upload.wikimedia.org/wikipedia/commons/3/34/3D-Printed-Microwell-Arrays-for-Ciona-Microinjection-and-Timelapse-Imaging-pone.0082307.s003.ogv', 'https://upload.wikimedia.org/wikipedia/commons/0/04/Microinjection_of_a_human_egg.svg']"
Normal electricity,Not found on Wikipedia,['Image not found']
Autotrophic organism,Not found on Wikipedia,['Image not found']
Town's unemployment problem,Not found on Wikipedia,['Image not found']
Department of Environment,Not found on Wikipedia,['Image not found']
Wind strength,Not found on Wikipedia,['Image not found']
Red Sindhi,Red Sindhi cattle are the most popular of all Zebu dairy breeds.,"['https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_Sindh.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Himalayan range,Not found on Wikipedia,['Image not found']
Weight of 100 gram,Not found on Wikipedia,['Image not found']
Methods of purification,Not found on Wikipedia,['Image not found']
