Entity,Definition,Images
Compressed fibreboard,Not found on Wikipedia,['Image not found']
Immune system,The immune system is a network of biological processes that protects an organism from diseases.,"['https://upload.wikimedia.org/wikipedia/commons/b/ba/2220_Four_Chain_Structure_of_a_Generic_Antibody-IgG2_Structures.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/Cscr-featured.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1f/Dexamethasone_structure.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Immune_response2.svg']"
Elder person,Not found on Wikipedia,['Image not found']
The walls,Not found on Wikipedia,['Image not found']
Monomer molecules,Not found on Wikipedia,['Image not found']
Early morning,Early morning may refer to:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Outermost-shell,Not found on Wikipedia,['Image not found']
The box,Not found on Wikipedia,['Image not found']
This kind of motion,Not found on Wikipedia,['Image not found']
Forward direction,Not found on Wikipedia,['Image not found']
Heterotrophs,Not found on Wikipedia,['Image not found']
Figure 11.7,Not found on Wikipedia,['Image not found']
Desk,"A desk or bureau is a piece of furniture with a flat table-style work surface used in a school, office, home or the like for academic, professional or domestic activities such as reading, writing, or using equipment such as a computer.","['https://upload.wikimedia.org/wikipedia/commons/1/12/Bureau_table_MET_DP108643.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/db/Desk%2C_designed_by_Frank_Furness%2C_1870-71%2C_Philadelphia_Museum_of_Art.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d9/Desk333.JPG', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Scarcity of water,Not found on Wikipedia,['Image not found']
Constituting elements,Not found on Wikipedia,['Image not found']
Food item,Not found on Wikipedia,['Image not found']
Organic waste,Not found on Wikipedia,['Image not found']
Secondary sexual characters,Not found on Wikipedia,['Image not found']
LEDs,Not found on Wikipedia,['Image not found']
Q,"Q, or q, is the seventeenth letter of the Latin alphabet, used in the modern English alphabet, the alphabets of other western European languages and others worldwide.","['https://upload.wikimedia.org/wikipedia/commons/d/d1/BSL_letter_Q.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b9/Base_columna_trajana.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/59/Braille_Q.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Capital_Greek_letter_qoppa.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/81/Capitalis_monumentalis_Q.SVG']"
Wear and tear,Wear and tear is damage that naturally and inevitably occurs as a result of normal wear or aging.,"['https://upload.wikimedia.org/wikipedia/commons/5/54/Neglected_boot.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Joule heating,"Joule heating, also known as resistive, resistance, or Ohmic heating, is the process by which the passage of an electric current through a conductor produces heat.","['https://upload.wikimedia.org/wikipedia/commons/1/1d/30kw_resistance_heating_coil.JPG', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/Carbon_heater.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/92/Cartridge-heater-hot.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4c/Fanheater.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ea/Hairdryer_20101109.jpg']"
Harvest Festivals,Not found on Wikipedia,['Image not found']
Hurricanes,Not found on Wikipedia,['Image not found']
North Kashmir,Not found on Wikipedia,['Image not found']
Iris,Iris most often refers to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Ramsar,Ramsar may refer to:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Far away object,Not found on Wikipedia,['Image not found']
Cutin,"Cutin is one of two waxy polymers that are the main components of the plant cuticle, which covers all aerial surfaces of plants, the other being cutan.","['https://upload.wikimedia.org/wikipedia/commons/e/eb/Emoji_u1f33f.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Inner wall of stomach,Not found on Wikipedia,['Image not found']
Bone joint,Not found on Wikipedia,['Image not found']
Bottom,Bottom may refer to: ,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Electric motor,An electric motor is an electrical machine that converts electrical energy into mechanical energy.,"['https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7b/An_electric_motor_presented_to_Kelvin_by_James_Joule_in_1842%2C_Hunterian_Museum%2C_Glasgow.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/14/Crystal_energy.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/89/Electric_motor.gif']"
Fabrics,Not found on Wikipedia,['Image not found']
Acidic nature,Not found on Wikipedia,['Image not found']
Sexually reproducing individuals,Not found on Wikipedia,['Image not found']
24 carat gold,Not found on Wikipedia,['Image not found']
Sub-marines,Not found on Wikipedia,['Image not found']
Vapours,Not found on Wikipedia,['Image not found']
Plant source,Not found on Wikipedia,['Image not found']
Plate,Plate may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Famine,"A famine is a widespread scarcity of food, caused by several factors including war, natural disasters, crop failure, widespread poverty, an economic catastrophe or government policies.","['https://upload.wikimedia.org/wikipedia/commons/6/64/1968_5Nigeria_CDC.png', 'https://upload.wikimedia.org/wikipedia/commons/9/98/Ambox_current_red.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e1/Apocalypse_vasnetsov.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4f/Bengal_famine_1943_photo.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9c/Choeungek2.JPG']"
Present state,Not found on Wikipedia,['Image not found']
Sulfuric acid,"Sulfuric acid (American spelling and the preferred IUPAC name) or sulphuric acid (Commonwealth spelling), known in antiquity as oil of vitriol, is a mineral acid composed of the elements sulfur, oxygen, and hydrogen, with the molecular formula H2SO4.","['https://upload.wikimedia.org/wikipedia/commons/9/95/07._%D0%94%D0%B5%D1%85%D0%B8%D0%B4%D1%80%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%B8_%D1%81%D0%B2%D0%BE%D1%98%D1%81%D1%82%D0%B2%D0%B0_%D0%BD%D0%B0_%D0%BA%D0%BE%D0%BD%D1%86%D0%B5%D0%BD%D1%82%D1%80%D0%B8%D1%80%D0%B0%D0%BD%D0%B0_%D1%81%D1%83%D0%BB%D1%84%D1%83%D1%80%D0%BD%D0%B0_%D0%BA%D0%B8%D1%81%D0%B5%D0%BB%D0%B8%D0%BD%D0%B0.webm', 'https://upload.wikimedia.org/wikipedia/commons/d/d2/Acidic_drain_cleaner_containing_sulfuric_acid_%28sulphuric_acid%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/24/Acidic_drain_opener.JPG', 'https://upload.wikimedia.org/wikipedia/commons/9/9d/Benzene_sulfonaition.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Local people,Not found on Wikipedia,['Image not found']
Second finger,Second finger is an ambiguous term in English language due to two competing finger numbering systems used.,['Image not found']
Desirable traits,Not found on Wikipedia,['Image not found']
Coca-cola,Not found on Wikipedia,['Image not found']
Desert coolers,Not found on Wikipedia,['Image not found']
Retina,"The retina (from Latin: rete ""net"") is the innermost, light-sensitive layer of tissue of the eye of most vertebrates and some molluscs.","['https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a6/ConeMosaics.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d0/ERP_-_optic_cabling.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/62/Edge-detection-2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/Eye-diagram_no_circles_border.svg']"
Decomposers,Not found on Wikipedia,['Image not found']
Normal movement,Not found on Wikipedia,['Image not found']
External ear,Not found on Wikipedia,['Image not found']
Rubber,Not found on Wikipedia,['Image not found']
Sweat,Not found on Wikipedia,['https://upload.wikimedia.org/wikipedia/commons/3/31/Redirect_arrow_without_text.svg']
Toothache,"Toothache, also known as dental pain, is pain in the teeth or their supporting structures, caused by dental diseases or pain referred to the teeth by non-dental diseases.","['https://upload.wikimedia.org/wikipedia/commons/c/c5/38_pericornitis_xray.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e2/38_pericoronitis_with_pus.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/43/Abces_dentaire.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/2d/Abscessed_tooth_periapical_radiograph.jpg', 'Image not found']"
Hospitals,Not found on Wikipedia,['Image not found']
Effect,Effect may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
No charges,Not found on Wikipedia,['Image not found']
Sour substances,Not found on Wikipedia,['Image not found']
Bent pipe,Not found on Wikipedia,['Image not found']
Line graph,"In the mathematical discipline of graph theory, the line graph of an undirected graph G is another graph  L(G) that represents the adjacencies between edges of G.  L(G) is constructed in the following way: for each edge in G, make a vertex in  L(G); for every two edges in G that have a vertex in common, make an edge between their corresponding vertices in  L(G).","['https://upload.wikimedia.org/wikipedia/commons/9/9d/DeBruijn-as-line-digraph.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f7/Diamond_line_graph.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/Forbidden_line_subgraphs.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/54/LineGraphExampleA.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/Line_graph_clique_partition.svg']"
BC,BC most often refers to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Semi-protection-shackle.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Bitter substances,Not found on Wikipedia,['Image not found']
Utilized in,Not found on Wikipedia,['Image not found']
Sumatra,Sumatra is one of the Sunda Islands of western Indonesia.,"['https://upload.wikimedia.org/wikipedia/commons/a/a6/Batak_Warriors_60011135_edit.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/36/Flag_of_Aceh%2C_Indonesia.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1d/Flag_of_Bangka-Belitung.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/ec/Flag_of_Bengkulu.svg']"
C4- anion,Not found on Wikipedia,['Image not found']
Opposite side,Not found on Wikipedia,['Image not found']
ZnSO4(aq),Not found on Wikipedia,['Image not found']
Beriberi,Not found on Wikipedia,['Image not found']
Three types,Not found on Wikipedia,['Image not found']
Strong river current,Not found on Wikipedia,['Image not found']
Crushed,Crushed may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
h) Iron pins,Not found on Wikipedia,['Image not found']
Potential difference V,Not found on Wikipedia,['Image not found']
Ancient Greek philosophers,Not found on Wikipedia,['Image not found']
Right side,Not found on Wikipedia,['Image not found']
Photosynthesis,"Photosynthesis is a process used by plants and other organisms to convert light energy into chemical energy that, through cellular respiration, can later be released to fuel the organism's activities.","['https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8e/Calvin-cycle4.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/23/Chlorophyll_ab_spectra-en.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Chloroplast.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Microscope,"A microscope (from Ancient Greek  μικρός (mikrós) 'small', and  σκοπέω (skopéō) 'to look (at); examine, inspect') is a laboratory instrument used to examine objects that are too small to be seen by the naked eye.","['https://upload.wikimedia.org/wikipedia/commons/5/5e/AFMsetup.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Atomic_Force_Microscope_Science_Museum_London.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b0/Binocular_compound_microscope%2C_Carl_Zeiss_Jena%2C_1914_%286779276516%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/45/Brightfield_phase_contrast_cell_image.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Compressed Natural Gas (CNG),Not found on Wikipedia,['Image not found']
Oats,Not found on Wikipedia,['Image not found']
Chapter 2,Not found on Wikipedia,['Image not found']
Auditory aids,Not found on Wikipedia,['Image not found']
Fibre-producing plants,Not found on Wikipedia,['Image not found']
Animal protein,Not found on Wikipedia,['Image not found']
Robert Edward,Not found on Wikipedia,['Image not found']
indigestion,"Indigestion, also known as dyspepsia or upset stomach, is a condition of impaired digestion.","['https://upload.wikimedia.org/wikipedia/commons/6/6d/Diagnostic_and_Treatment_Evaluation.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Volcanic eruptions,Not found on Wikipedia,['Image not found']
Braille texts,Not found on Wikipedia,['Image not found']
4H2,Not found on Wikipedia,['Image not found']
Lightning strokes,Not found on Wikipedia,['Image not found']
Parashar,Notable people bearing the name Parashar include:,['https://upload.wikimedia.org/wikipedia/commons/9/99/WPanthroponymy.svg']
Continuous,Not found on Wikipedia,['Image not found']
Battery 2,Not found on Wikipedia,['Image not found']
Vale,A vale is a type of valley.,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Mining operations,Not found on Wikipedia,['Image not found']
Stationary position,Not found on Wikipedia,['Image not found']
Nitrogenous materials,Not found on Wikipedia,['Image not found']
Sands,Sands may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
hour,"An hour (symbol: h; also abbreviated hr) is a unit of time historically reckoned as 1⁄24 of a day and defined contemporarily as exactly 3,600 seconds (SI).","['https://upload.wikimedia.org/wikipedia/commons/6/63/Aleutian_Islands_with_180th_meridian_and_International_Date_Line_%28cropped%29.png', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/AnalogClockAnimation1_2hands_1h_in_6sec.gif', 'https://upload.wikimedia.org/wikipedia/commons/4/41/AstiCattedrale.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/91/Beijing_2006_1-14.jpg']"
Maldives,"The Maldives (; Dhivehi: ދިވެހިރާއްޖެ, romanized: Dhivehi Raajje, Dhivehi pronunciation: [diʋehi ɾaːd͡ʒːe]), officially the Republic of Maldives (ދިވެހިރާއްޖޭގެ ޖުމްހޫރިއްޔާ, Dhivehi Raajjeyge Jumhooriyyaa, Dhivehi pronunciation: [diʋehi ɾaːd͡ʒːeːge d͡ʒumhuːɾijjaː]), is an archipelagic state in South Asia, situated in the Indian Ocean.","['https://upload.wikimedia.org/wikipedia/commons/4/46/18th-century_Maldives_map_by_Pierre_Mortier.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/Asia_%28orthographic_projection%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/Atolls_of_the_maldives.png', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Bathala_%28Maldives%29_8.JPG', 'https://upload.wikimedia.org/wikipedia/commons/7/7c/Codice_Casanatense_Maldivans.jpg']"
