entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Customer 2,Person,Basic drink,Beverage,Wants,"One customer wants acidic drink, another wants basic and third one wants neutral drink."
Customer 3,Person,Neutral drink,Beverage,Wants,"One customer wants acidic drink, another wants basic and third one wants neutral drink."
Calamine solution,Solution,Skin,Body part,Applied on,Keywords Acid Acidic Base Basic Indicator Neutral Neutralisation Salt Rationalised 2023-24  SCIENCE 46 (b) Calamine solution is applied on the skin when an ant bites.
Ant,Insect,Skin,Body part,Bites,Keywords Acid Acidic Base Basic Indicator Neutral Neutralisation Salt Rationalised 2023-24  SCIENCE 46 (b) Calamine solution is applied on the skin when an ant bites.
Factory waste,Substance,Water bodies,Natural resource,Disposed into,(c) Factory waste is neutralised before disposing it into the water bodies.
Neutralised,Process,Factory waste,Substance,Performed on,(c) Factory waste is neutralised before disposing it into the water bodies.
Hydrochloric acid,Chemical compound,Sodium hydroxide,Chemical compound,Unknown,"One is hydrochloric acid, another is sodium hydroxide and third is a sugar solution."
Hydrochloric acid,Chemical compound,Sugar solution,Chemical compound,Unknown,"One is hydrochloric acid, another is sodium hydroxide and third is a sugar solution."
Sodium hydroxide,Chemical compound,Sugar solution,Chemical compound,Unknown,"One is hydrochloric acid, another is sodium hydroxide and third is a sugar solution."
Blue litmus paper,Indicator,Solution,Chemical substance,Dipped in,Blue litmus paper is dipped in a solution.
Thylakoids,Membrane,Chloroplasts,Organelle,within,"(i) All four    (ii) a and d    (iii) b, c and d    (iv) only d Extended Learning — Activities and Projects 1."
Chloroplasts,Organelle,Plant cells,Cell type,Located in,"(i) All four    (ii) a and d    (iii) b, c and d    (iv) only d Extended Learning — Activities and Projects 1."
Photosynthesis,Biological process,Chloroplasts,Organelle,Occurs in,"(i) All four    (ii) a and d    (iii) b, c and d    (iv) only d Extended Learning — Activities and Projects 1."
Light-dependent reactions,Biological process,Thylakoids,Membrane,Occur in,"(i) All four    (ii) a and d    (iii) b, c and d    (iv) only d Extended Learning — Activities and Projects 1."
Thylakoids,Membrane,Chloroplasts,Organelle,within,Use this solution to write the message on a sheet of white paper with a cotton bud.
Chloroplasts,Organelle,Plant cells,Cell type,Located in,Use this solution to write the message on a sheet of white paper with a cotton bud.
Photosynthesis,Biological process,Chloroplasts,Organelle,Occurs in,Use this solution to write the message on a sheet of white paper with a cotton bud.
Light-dependent reactions,Biological process,Thylakoids,Membrane,Occur in,Use this solution to write the message on a sheet of white paper with a cotton bud.
Red cabbage,Vegetable,Water,Chemical compound,Boiled in,Prepare red cabbage juice by boiling a piece of red cabbage in water.
Red cabbage,Vegetable,Red cabbage juice,Beverage,Prepared from,Prepare red cabbage juice by boiling a piece of red cabbage in water.
Water,Chemical compound,Red cabbage juice,Beverage,Used to make,Prepare red cabbage juice by boiling a piece of red cabbage in water.
Each,Cell,Deoxyribonucleic acid,DNA,Contains in,"Each cell in our body contains an acid, the deoxyribonucleic acid or DNA."
Body,Organism,Cell,Cell type,Contains,"Each cell in our body contains an acid, the deoxyribonucleic acid or DNA."
Proteins,Biological molecule,Cells,Cell component,Builds,Proteins that build part of our cells are also made of amino acids.
Amino acids,Organic compound,Proteins,Biological molecule,Makes up,Proteins that build part of our cells are also made of amino acids.
Fats,Compound,Body,Organism,Contained in,The fats in our body contain fatty acids.
Fatty acids,Compound,Fats,Compound,Contained in,The fats in our body contain fatty acids.
Changes,Physical phenomenon,Substances,Chemical entity,Involve,These changes may involve one or more substances.
Sugar,Ingredient,Water,Ingredient,Dissolved in,"For example, your mother may ask you to dissolve sugar in water to make a cold drink."
Sugar solution,Solution,Change,Process,Is a,Making a sugar solution is a change.
Milk,Food,Curd,Food,Result of,"Similarly, setting curd from milk is a change."
Milk,Food item,Sour,State,Becomes,Sometimes milk becomes sour.
Souring,Milk property,Change,Process,is a,Souring of milk is a change.
Rubber band,Object,Change,Concept,Represents,Stretched rubber band also represents a change.
Changes,Physical property,Chemical property,Chemical property,of two kinds,"Broadly, these changes are of two kinds, physical and chemical."
Changes,Physical property,Chemical property,Physical property,Broadly,"Broadly, these changes are of two kinds, physical and chemical."
Paper,Material,Square pieces,Shape,Result of cutting,Fig. 5.1   Paper pieces 5.1  PHYSICAL CHANGES Activity 5.1 Cut a piece of paper in four square pieces.
Cutting,Physical process,Paper,Material,Performed on,Fig. 5.1   Paper pieces 5.1  PHYSICAL CHANGES Activity 5.1 Cut a piece of paper in four square pieces.
Activity 5.1,Activity,Paper pieces 5.1,Activity name,Described in,Fig. 5.1   Paper pieces 5.1  PHYSICAL CHANGES Activity 5.1 Cut a piece of paper in four square pieces.
Chalk,Mineral,Dust,Material,Result of crushing,"Or, crush a small piece of chalk into dust."
Ice,Solid,Glass tumbler,Container,Contained in,Activity 5.3 Take some ice in a glass or plastic tumbler.
Ice,Solid,Plastic tumbler,Container,Contained in,Activity 5.3 Take some ice in a glass or plastic tumbler.
Tumbler,Object,Ice,Object,Contains,Melt a small portion of ice by placing the tumbler in the sun.
Sun,Star,Tumbler,Object,External factor,Melt a small portion of ice by placing the tumbler in the sun.
Tumbler,Object,Freezing mixture,Chemical mixture,Placed in,Now place the tumbler in a freezing mixture (ice plus common salt).
Ice,Chemical,Freezing mixture,Chemical mixture,Part of,Now place the tumbler in a freezing mixture (ice plus common salt).
Common salt,Chemical,Freezing mixture,Chemical mixture,Part of,Now place the tumbler in a freezing mixture (ice plus common salt).
Water,Chemical substance,Solid ice,Chemical substance,Becomes,Does the water become solid ice once again?
Water,Compound,Solid,State of matter,Changed from,"Physical and Chemical Changes Rationalised 2023-24  SCIENCE 48 5.3 and 5.4, water changed its state (from solid to liquid, or from gas to liquid)."
Water,Compound,Liquid,State of matter,Changed to,"Physical and Chemical Changes Rationalised 2023-24  SCIENCE 48 5.3 and 5.4, water changed its state (from solid to liquid, or from gas to liquid)."
Water,Compound,Gas,State of matter,Changed from,"Physical and Chemical Changes Rationalised 2023-24  SCIENCE 48 5.3 and 5.4, water changed its state (from solid to liquid, or from gas to liquid)."
Properties,Characteristic,Substance,Entity,Describes,"Properties such as shape, size, colour and state of a substance are called its physical properties."
Shape,Physical property,Substance,Entity,Described by,"Properties such as shape, size, colour and state of a substance are called its physical properties."
Size,Physical property,Substance,Entity,Described by,"Properties such as shape, size, colour and state of a substance are called its physical properties."
Colour,Physical property,Substance,Entity,Described by,"Properties such as shape, size, colour and state of a substance are called its physical properties."
State,Physical property,Substance,Entity,Described by,"Properties such as shape, size, colour and state of a substance are called its physical properties."
Substance,Chemical entity,Physical properties,Property,undergoes,A change in which a substance undergoes a change in its physical properties is called a physical change.
Physical change,Process,Substance,Chemical entity,called,A change in which a substance undergoes a change in its physical properties is called a physical change.
Physical change,Process,Reversible,Property,Generally,A physical change is generally reversible.
Iron,Rustable material,Rusting,Chemical change,undergoes,5.2  CHEMICAL CHANGE A change with which you are quite familiar is the rusting of iron.
Iron,Element,Open,Environment,Left in,"If you leave a piece of iron in the open for some time, it acquires a film of brownish substance."
Brownish substance,Unknown,Iron,Element,Acquires film of,"If you leave a piece of iron in the open for some time, it acquires a film of brownish substance."
Substance,Rust,Process,Rusting,called,This substance is called rust and the process is called rusting (Fig. 5.2).
Iron gates,Object,Parks or farmlands,Location,Located in,"Iron gates of parks or farmlands, iron benches kept in lawns and gardens, almost every article of iron, kept in the open gets rusted."
Iron benches,Object,Lawns and gardens,Location,Located in,"Iron gates of parks or farmlands, iron benches kept in lawns and gardens, almost every article of iron, kept in the open gets rusted."
Iron,Element,Articles of iron,Object,Made of,"Iron gates of parks or farmlands, iron benches kept in lawns and gardens, almost every article of iron, kept in the open gets rusted."
Open,Environment,Articles of iron,Object,Kept in,"Iron gates of parks or farmlands, iron benches kept in lawns and gardens, almost every article of iron, kept in the open gets rusted."
Rusted,Condition,Articles of iron,Object,Gets,"Iron gates of parks or farmlands, iron benches kept in lawns and gardens, almost every article of iron, kept in the open gets rusted."
Shovels,Tool,Getting rusted,Process,Affected by,At home you must have seen shovels and spades getting rusted when exposed to the Activity 5.4 Boil some water in a container.
Spades,Tool,Getting rusted,Process,Affected by,At home you must have seen shovels and spades getting rusted when exposed to the Activity 5.4 Boil some water in a container.
Boil,Process,Water,Chemical compound,Occurs in,At home you must have seen shovels and spades getting rusted when exposed to the Activity 5.4 Boil some water in a container.
Water,Chemical compound,Container,Object,Contained in,At home you must have seen shovels and spades getting rusted when exposed to the Activity 5.4 Boil some water in a container.
Water,Chemical compound,Surface,Physical location,Located on,Do you see the steam rising from the surface of water?
Steam,Physical state,Water,Chemical compound,Result of,Do you see the steam rising from the surface of water?
Pan,Object,Handle,Object part,Attached to,Hold an inverted pan by its handle over the steam at some distance from the boiling water.
Handle,Object part,Pan,Object,Attached to,Hold an inverted pan by its handle over the steam at some distance from the boiling water.
Steam,Gas,Boiling water,Liquid,Above,Hold an inverted pan by its handle over the steam at some distance from the boiling water.
Hack-saw blade,Tool,Tongs,Tool,Held with,Hold a used hack-saw blade with a pair of tongs.
Blade,Object,Flame,Object,Removed from,Remove the blade from the flame.
Paper,Object,Size,Physical property,Underwent change in,"In Activities 5.1 and 5.2 above, you saw that paper and a piece of chalk underwent changes in size."
Chalk,Object,Size,Physical property,Underwent change in,"In Activities 5.1 and 5.2 above, you saw that paper and a piece of chalk underwent changes in size."
Magnesium,Metal,Oxygen,Element,Reactants of,The change can be represented by the following equation: Magnesium (Mg) + Oxygen (O2)  Magnesium oxide (MgO) Fig. 5.3  Magnesium ribbon burning atmosphere for some time.
