entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Sodium hydroxide,None,Solution,homogeneous mixture,instance of,"Again add one drop of sodium hydroxide solution.
"
Canada,sovereign state,Quebec,administrative territorial entity of Canada,contains administrative territorial entity,"Is there any change in colour?
"
Pink,color,Color,quality,instance of,"The solution again becomes pink in colour.
"
Pink,color,Color,quality,instance of,"It is evident that when the solution is basic, phenolphthalein gives a pink colour.
"
Acid,None,Colorless,None,different from,"On the other hand, when the solution is acidic, it remains colourless.
"
Fig. 4,chart,Process of neutralisation,None,depicts,"Fig. 4.4  Process of neutralisation Demonstrate the effect of the three indicators on each of these solutions.
"
Table 4,table,Observational chart,chart,instance of,"Record your observations in Table 4.5.
"
Signal,data,Data,information,subclass of,"We are going to use an indicator you have not used so far.
"
Phenolphthalein,None,Phenolphthalein,None,instance of,"It is called phenolphthalein.
"
Test tube,laboratory equipment,Hydrochloric acid,None,made from material,"Activity 4.5 To be demonstrated by the teacher in the class Fill one fourth of a test tube with dilute hydrochloric acid.
"
Color,quality,Color,quality,part of,"Note down its colour.
"
Phenolphthalein,None,Solution,homogeneous mixture,instance of,"Note down the colour of phenolphthalein solution also.
"
Laboratory tube,laboratory equipment,Laboratory shaking,None,use,"Now shake the test tube gently.
"
Color of acid,None,Acid,None,facet of,"Do you observe any change in colour of the acid?
"
Sodium hydroxide,None,Acid,None,subject has role,"Add to the acidic solution a drop of sodium hydroxide solution by a dropper.
"
Acid rain,pollution,Acid rain,pollution,said to be the same as,"Are you familiar with the term acid rain?
"
Acid rain,pollution,Acid rain,pollution,has cause,"Have you ever heard about damaging effect of acid rain?
"
Acid rain,pollution,Rain,precipitation,subclass of,"As the name indicates the rain containing excess of acids is called an acid rain.
"
Acid,None,Organic compound,nan,subclass of,"Where do these acids come from?
"
Nitrogen dioxide,None,Carbon dioxide,None,has parts of the class,"The rain becomes acidic because carbon dioxide, sulphur dioxide and nitrogen dioxide (which are released into the air as pollutants) dissolve in rain drops to form carbonic acid, sulphuric acid and nitric acid respectively.
"
Acid rain,pollution,Building damage,cause of destruction,has effect,"Acid rain can cause damage to buildings, historical monuments, plants and animals.
"
Acid,None,Acid,None,has quality,"When an acid solution and a base solution are mixed in suitable amounts, both the acidic nature of the acid and the basic nature of the base are destroyed.
"
Observation,process,Observation,activity,subclass of,"What do you observe?
"
Thermal evolution,evolution,Heat,physical quantity,has effect,"In neutralisation reaction, heat is always produced, or evolved.
"
Evolved heat,physical quantity,Temperature,scalar quantity,has effect,"The evolved heat raises the temperature of the reaction mixture.
"
Salt,mixture,Carbohydrate,structural class of chemical compounds,subclass of,"This is called salt.
"
Neutralization reaction,chemical reaction,Chemical reaction,chemical process,subclass of,"Thus, neutralisation can be defined as follows: The reaction between an acid and a base is known as neutralisation.
"
Salt,mixture,Water,None,subclass of,"Salt and water are produced in this process with the evolution of heat.
"
Hydrochloric acid,None,Acid,None,instance of,"Acid+Base  Salt+Water (Heat is evolved) The following reaction is an example: Hydrochloric acid (HCl) + Sodium hydroxide (NaOH)  Sodium chloride (NaCl) + Water (H2O) Boojho added dilute sulphuric acid to lime water.
"
Hot,temperature,Cool,temperature,opposite of,"Will the reaction mixture become hot or cool?
"
Hydrochloric acid,None,Stomach,anatomical structure,found in taxon,"4.4 NEUTRALISATION IN EVERYDAY LIFE Indigestion Our stomach contains hydrochloric acid.
"
Digestion,biological process,Food,disposable product,facet of,"It helps us to digest food, as you have learnt in Chapter 2.
"
Stomach,anatomical structure,Indigestion,symptom,use,"But too much of acid in the stomach causes indigestion.
"
Indigestion,symptom,Pain,nan,subclass of,"Sometimes indigestion is painful.
"
Milk of magnesia,None,Antacid,mechanism of action,subject has role,"To relieve indigestion, we take an antacid such as milk of magnesia, which contains magnesium hydroxide.
"
Formic acid,None,Acid,None,subject has role,"Ant bite When an ant bites, it injects the acidic liquid (formic acid) into the skin.
"
Baking soda,nan,Sodium hydrogencarbonate,None,subclass of,"The effect of the acid can be neutralised by rubbing moist baking soda (sodium hydrogencarbonate) or calamine solution, which contains zinc carbonate.
"
Soil treatment,engineering process,Fertilizer,chemical substance,facet of,"Soil treatment Excessive use of chemical fertilisers makes the soil acidic.
"
Acidic soil,soil type,Soil type,None,subclass of,"Plants do not grow well when the soil is either too acidic or too basic.
"
Calcium hydroxide,None,Acid,None,subject has role,"When the soil is too acidic, it is treated with bases like quick lime (calcium oxide) or slaked lime (calcium hydroxide).
"
Compost,organic matter,Organic matter,material,subclass of,"If the soil is basic, organic matter (compost) is added to it.
"
Acid,None,Organic matter,material,subclass of,"Organic matter releases acids which neutralises the basic nature of the soil.
"
Factory waste,waste,Waste,material,subclass of,"Factory wastes The wastes of many factories contain acids.
"
Fish,taxon,Organism,anatomical entity,subclass of,"If they are allowed to flow into the water bodies, the acids will kill fish and other organisms.
"
Neutralizer,chemical substance,Chemical substance,group or class of chemical substances,subclass of,"The factory wastes are, therefore, neutralised by adding basic substances.
"
Taste,perception,Taste,perception,facet of,"Rationalised 2023-24  ACIDS, BASES AND SALTS 45 What you have learnt  Acids are sour in taste.
"
Taste,perception,Taste,perception,facet of,"Generally, bases are bitter in taste and soapy to touch.
"
Acid,None,Red,color,color," Acid turns blue litmus red.
"
Red,color,Blue,color,followed by,"Bases turn red litmus blue.
"
Neutral,chemical substance,Chemical substance,group or class of chemical substances,subclass of," Substances which are neither acidic nor basic are called neutral.
"
Exercises 1,None,Physical exercise,type of sport,part of,"Exercises 1.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Window cleaner,cleaning product,Ammonia,None,made from material,"Ammonia is found in many household products, such as window cleaners.
"
Red,color,Color,quality,instance of,"It turns red litmus blue.
"
Nature,phenomenon,Nature,phenomenon,said to be the same as,"What is its nature?
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Litmus solution,solution,Solution,homogeneous mixture,instance of,"Name the source from which litmus solution is obtained.
"
Buddhism,religion,Religion,academic discipline,subclass of,"What is the use of this solution?
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Verification,process,Verification,process,subclass of,"How would you verify it?
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
An example of|(neutralisation,Neutralization (chemistry,Chemical process,process,(neutralisation#Neutralization (chemistry)#chemical process),"Describe the process of neutralisation with the help of an example.
"
5.6,"version, edition, or translation",5.7,"version, edition, or translation",followed by,"6.
"
Blue,color,Red,color,followed by,"(T/F) (ii) Sodium hydroxide turns blue litmus red.
"
Salt,mixture,Water,None,subclass of,"(T/F) (iii) Sodium hydroxide and hydrochloric acid neutralise each other and form salt and water.
"
Basic solution,solution,Solution,homogeneous mixture,subclass of,"(T/F) (iv) Indicator is a substance which shows different colours in acidic and basic solutions.
"
T/F,time zone,Time zone,time standard,instance of,"(T/F) 7.
"
Soft drink,non-alcoholic beverage,Drink,food,subclass of,"Dorji has a few bottles of soft drink in his restaurant.
"
Unfortu- nately,None,Classification of pornography,classification system,different from,"But, unfortu- nately, these are not labelled.
"
Pepsi,drink,Drink,food,subclass of,"He has to serve the drinks on the demand of customers.
"
Acidic drink,drink,Neutral drink,drink,opposite of,"One customer wants acidic drink, another wants basic and third one wants neutral drink.
"
Dorji,drink,Drink,food,instance of,"How will Dorji decide which drink is to be served to whom?
"
8.8,album,9.9,album,followed by,"8.
"
Acid acid base,None,Acid,None,subclass of,"Keywords Acid Acidic Base Basic Indicator Neutral Neutralisation Salt Rationalised 2023-24  SCIENCE 46 (b) Calamine solution is applied on the skin when an ant bites.
"
Factory waste,waste,Waste,material,subclass of,"(c) Factory waste is neutralised before disposing it into the water bodies.
"
Liquid,fluid,Liquid,fluid,subclass of,"Three liquids are given to you.
"
Sodium hydroxide,None,Sugar solution,solution,instance of,"One is hydrochloric acid, another is sodium hydroxide and third is a sugar solution.
"
10.10.10,literary work,Doctor Who,television series,part of the series,"10.
"
Blue litmus paper,paper,Paper,intermediate product,subclass of,"Blue litmus paper is dipped in a solution.
"
Blue,color,Color,quality,instance of,"It remains blue.
"
Theorem,statement,Logic,academic discipline,part of,"What is the nature of the solution?
"
Explain language,constructed language,English language,language,influenced by,"Explain.
"
11.11.11,day,2008 Summer Olympics,Summer Olympic Games,part of,"11.
"
Extended Learning,None,Extended education,education,part of,"(i) All four    (ii) a and d    (iii) b, c and d    (iv) only d Extended Learning — Activities and Projects 1.
"
