entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Gravel,building material,Concrete,composite material,opposite of,"Gravel is such a material that can be used instead of concrete.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"Moreover.
"
CanaL Thia,rainwater management,Rainwater management,preventive medicine,subclass of,"if possible, rain water can be captured by digging large pond or canaL Thia kind of rain water management iJI practilled in many citie« in the world.
"
India,sovereign state,West Bengal,state of India,contains administrative territorial entity,"I Fig : 2.06 locreuing Public Awareness Do you understand that a major part ofhattnful wastes polluting water comes from domestic sources particularly in municipal areas?
"
Paint,painting material,Final good,product,subclass of,"We use lots of harmful consumer products like aerosol, paints, cleaning agents, insecticides etc in our daily life.
"
Pollution,environmental issue,Pollution,environmental issue,has cause,"and after using we discharge them here and there and they pollute water at a stage.
"
 rc:duced,None,Water pollution,pollution,facet of,"If we dispose those waate items properly in a particular place instead of throwing them here and there, then water pollution will be rc:duced.
"
Water for Life,literary work,Water pollution,environmental pollution,main subject,"~ ~  Water for Life 53 To reduce water pollution in this way, there is no alternative to increasing public awareness.
"
Radio broadcasting,broadcaster,Broadcasting,mass media,subclass of,"For that, appropriate educational programmes and warnings can be broadcasted by radio or television.
"
Water pollution,environmental pollution,Water scarcity,None,facet of,"Even you, school students, can make posters on necessity and scarcity of water and also on prevention of water pollution to make people aware.
"
United States,sovereign state,Developed country,country,part of,"In fact, in developed countries like the USA and Europe, steps are taken by the government to increase public awareness.
"
River water pollution,pollution,Water pollution,environmental pollution,subclass of,"Prevention of Water Pollution by Industries Discharge of waste water from industries is one of the main reasons for water pollution particularly river water pollution.
"
Waste water,nan,Pollution,environmental issue,subclass of,"The best way to prevent this type of pollution is to treat waste water before discharging.
"
Eftluent treatment plant,water treatment plant,Water treatment plant,architectural structure,subclass of,"For this, Eftluent Treatment Plant (ETP) is needed.
"
Waste water,nan,Waste,material,subclass of,"The design and steps of ETP depends on nature of harmful substances present in waste water.
"
Indurtry,None,Secondary sector of the economy,economic sector,part of,"As the composition of waste water varies from indurtry to industry, a common ETP cannot be used to treat waste water from all industries.
"
Waste water,nan,Wastewater,nan,subclass of,"But an industrial zone of similar type of industries can be developed and waste water from all industries can be collected and treated by a single ETP for each type of industries.
"
Soil erosion, erosion,Soil fertility,None,has effect,"Prevention of Water Pollution Due to Soil Erosion from Agricultural Land Cultivation of same crops repeatedly in the same land can damage the fertility resulting in increased soil erosion.
"
Organic fertilizer,fertilizer,Soil fertility,None,use,"Use of organic fertilizers to increase soil fertility helps to reduce soil erosion.
"
How it happens,phenomenon,Phenomenon,occurrence,facet of,"Can you tell how it happens?
"
Organic fertilizer,fertilizer,Organic compound,nan,made from material,"Higher amount of organic substances present in organic fertilizers can retain more water.
"
Pollution,environmental issue,Rain,precipitation,has cause,"As a result, upon rainfall, surface runoff is not created easily or soil particles can't move easily by wind and do not pollute water.
"
Fertilizer,chemical substance,Chemical substance,group or class of chemical substances,subclass of,"Therefore, water pollution due to soil particles as well as other toxic chemicals such as insecticides, nitrogen and phosphorus fertilizers etc.
"
Pond,watercourse,Pollution,environmental issue,use,"Pollution can also be prevented by digging ponds surrounding the agricultural land.
"
Water pollution,pollution,Pollution,environmental issue,subclass of,"Do you know that the remaining part in the field after cutting the crops can prevent water pollution?
"
Water pollution,environmental pollution,Pollution,environmental issue,subclass of,"Changing in crop types also can <'r) prevent water pollution.
"
Fertilizer,chemical substance,Water pollution,pollution,use,"Water pollution can also be prevented by avoiding use 8l f'l of fertilizers immediately before precipitation.
"
Water,None,Agriculture,academic discipline,part of,"54 Science Role of Water in the Development Work Our country is an agricultural country.
"
Irrigation,engineering process,Agriculture,academic discipline,use,"Development of our country is impossible without the development of agriculture, and water is required for irrigation in agriculture i.e.
"
Water,None,Development,occurrence,part of,"development of our country is not possible without water.
"
House without water,house,House,work,subclass of,"Can we build house without water?
"
Impossible,nan,Impossible,nan,said to be the same as,"No, it is impossible.
"
Developed country,country,Developed country,country,subclass of,"All the developed countries in the world are industrially developed.
"
China,sovereign state,Beijing,city,contains administrative territorial entity,"Is there any industry that runs without water?
"
There is none,None,None,statement,said to be the same as,"No, there is none.
"
India,sovereign state,West Bengal,state of India,contains administrative territorial entity,"In all industries, use of water is mandatory at some stages.
"
Water,None,Development,occurrence,part of,"Therefore, we can say that water and development of a nation are complementary.
"
Pakistan,sovereign state,United Nations,international organization,member of,"Yes, certainly water sources in our country are in several threats.
"
Global warming,climate change,Global warming,climate change,subclass of,"Firstly, the threats due to global warming and climate change may be mentioned.
"
Bangladesh,sovereign state,India,sovereign state,shares border with,"You have known before that one third of Bangladesh may be sub- merged in water due to this kind of change.
"
World Heritage Site,cultural heritage,UNESCO,international organization,maintained by,"As a result, our water sources will be destroyed.
"
Other causes of death,None,HIV/AIDS,syndrome,facet of,"We will discuss here other causes.
"
Bangladesh,sovereign state,Country,nan,instance of,"Threats Due to Flood and Soil Erosion Geologically Bangladesh is a flood prone country.
"
River erosion,natural phenomenon,Water current,natural geographic object,has cause,"Majority of the rivers in Bangladesh have strong water current which causes river erosion.
"
