Entity,Definition,Images
Material,Material is a substance or mixture of substances that constitutes an object.,"['https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d3/Plastic_objects.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f7/Red_terracotta_flowerpots.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Stainless_kitchen_container_with_cover.jpg']"
What disappears what doesn't,Not found on Wikipedia,[]
Aluminium,Aluminium (aluminum in North American English) is a chemical element with the symbol Al and atomic number 13.,"['https://upload.wikimedia.org/wikipedia/commons/8/83/AlHydrolysis.png', 'https://upload.wikimedia.org/wikipedia/commons/2/24/Al_absorption_by_skin.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/49/Al_transport_across_human_cells.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5d/Aluminium-4.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Aluminium_-_world_production_trend.svg']"
Metal,"A metal (from Greek μέταλλον métallon, ""mine, quarry, metal"") is a material that, when freshly prepared, polished, or fractured, shows a lustrous appearance, and conducts electricity and heat relatively well.","['https://upload.wikimedia.org/wikipedia/commons/6/68/25_litrai_en_%C3%A9lectrum_repr%C3%A9sentant_un_tr%C3%A9pied_delphien.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c1/Akan_MHNT.AC.AF.29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Allegheny_Ludlum_steel_furnace.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5d/Aluminium-4.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Antimony-4.jpg']"
Ironmith,Not found on Wikipedia,[]
Hardness,"In materials science, hardness (antonym: softness) is a measure of the resistance to localized plastic deformation induced by either mechanical indentation or abrasion.","['https://upload.wikimedia.org/wikipedia/commons/8/8e/Close-packed_spheres.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Dislocation_edge_d2.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5a/Stress-strain1.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Vickers-tester.jpg']"
Softness,Not found on Wikipedia,[]
Sponge,"Sponges, the members of the phylum Porifera (; meaning 'pore bearer'), are a basal animal clade as a sister of the diploblasts.","['https://upload.wikimedia.org/wikipedia/commons/f/f3/2008.09-331-196ap_Sponge_gourd%2Cpd_Spice_Bazaar%40Istanbul%2CTR_mon29sep2008-1315h.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/20/Aplysina_archeri_%28Stove-pipe_Sponge-pink_variation%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/37/Archaeocyatha.png', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Bathocyroe_fosteri.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/dc/Bathymetrical_range_of_selected_sponge_species.jpg']"
Hardness,"In materials science, hardness (antonym: softness) is a measure of the resistance to localized plastic deformation induced by either mechanical indentation or abrasion.","['https://upload.wikimedia.org/wikipedia/commons/8/8e/Close-packed_spheres.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Dislocation_edge_d2.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5a/Stress-strain1.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Vickers-tester.jpg']"
Orbeaker,Not found on Wikipedia,[]
Sugar,"Sugar is the generic name for sweet-tasting, soluble carbohydrates, many of which are used in food.","['https://upload.wikimedia.org/wikipedia/commons/1/16/Achard_Franz_Karl.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/07/Andreas_Sigismund_Marggaf.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/82/Brown_sugar_examples.JPG', 'https://upload.wikimedia.org/wikipedia/commons/5/57/Canaviais_Sao_Paulo_01_2008_06.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Spoon,"A spoon is a utensil consisting of a shallow bowl (also known as a head), oval or round, at the end of a handle.","['https://upload.wikimedia.org/wikipedia/commons/b/b7/18-03-25-K%C3%BCchenutensil-DSCF1429.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d5/18-03-25-K%C3%BCchenutensil-DSCF1431.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4c/Achaemenid_spoon_4TH_Century_B.C.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/42/Birckala_1017_spoon.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
W ait,Not found on Wikipedia,[]
Water,"Water is an inorganic compound with the chemical formula H2O. It is a transparent, tasteless, odorless, and nearly colorless chemical substance, which is the main constituent of Earth's hydrosphere and the fluids of all known living organisms (in which it acts as a solvent).","['https://upload.wikimedia.org/wikipedia/commons/9/95/200407-sandouping-sanxiadaba-4.med.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/2006_Global_Water_Availability.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c6/3D_model_hydrogen_bonds_in_water.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/34/Access_to_drinking_water_in_third_world.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Ambox_current_red_Americas.svg']"
Formation (chemistry),Not found on Wikipedia,[]
Soluble,Not found on Wikipedia,[]
SCIENCE Fig,Not found on Wikipedia,[]
Activity 5,Not found on Wikipedia,[]
Gas,Gas is one of the four fundamental states of matter.,"['https://upload.wikimedia.org/wikipedia/commons/3/31/Boyle_air_pump.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/CFD_Shuttle.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/84/Compressibility_Factor_of_Air_75-200_K.png', 'https://upload.wikimedia.org/wikipedia/commons/3/39/Daltons_symbols.gif']"
Involuble,Not found on Wikipedia,[]
Dissolve,Dissolve may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Vinegar,Vinegar (formerly also called  eisel) is an aqueous solution of acetic acid and trace compounds that may include flavorings.,"['https://upload.wikimedia.org/wikipedia/commons/6/69/Apple_vinegar_beverage_1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/16/Chinese_Vinegar.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/42/Coconut_Vinegar_%288681608491%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Different_ketchup_in_a_plate_122425.jpg']"
Tumbler,Tumbler may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Spoon,"A spoon is a utensil consisting of a shallow bowl (also known as a head), oval or round, at the end of a handle.","['https://upload.wikimedia.org/wikipedia/commons/b/b7/18-03-25-K%C3%BCchenutensil-DSCF1429.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d5/18-03-25-K%C3%BCchenutensil-DSCF1431.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4c/Achaemenid_spoon_4TH_Century_B.C.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/42/Birckala_1017_spoon.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Water,"Water is an inorganic compound with the chemical formula H2O. It is a transparent, tasteless, odorless, and nearly colorless chemical substance, which is the main constituent of Earth's hydrosphere and the fluids of all known living organisms (in which it acts as a solvent).","['https://upload.wikimedia.org/wikipedia/commons/9/95/200407-sandouping-sanxiadaba-4.med.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/2006_Global_Water_Availability.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c6/3D_model_hydrogen_bonds_in_water.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/34/Access_to_drinking_water_in_third_world.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Ambox_current_red_Americas.svg']"
Liquid,A liquid is a nearly incompressible fluid that conforms to the shape of its container but retains a (nearly) constant volume independent of pressure.,"['https://upload.wikimedia.org/wikipedia/commons/4/43/2006-01-14_Surface_waves.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0e/Blue_Lava_lamp.JPG', 'https://upload.wikimedia.org/wikipedia/commons/6/66/Cavitating-prop.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4b/Hot_and_cold_water_immiscibility_thermal_image.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Lennard-Jones_Radial_Distribution_Function.svg']"
Activity 5,Not found on Wikipedia,[]
Float,Float may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Float,Float may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Liquid,A liquid is a nearly incompressible fluid that conforms to the shape of its container but retains a (nearly) constant volume independent of pressure.,"['https://upload.wikimedia.org/wikipedia/commons/4/43/2006-01-14_Surface_waves.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0e/Blue_Lava_lamp.JPG', 'https://upload.wikimedia.org/wikipedia/commons/6/66/Cavitating-prop.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4b/Hot_and_cold_water_immiscibility_thermal_image.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Lennard-Jones_Radial_Distribution_Function.svg']"
Hide and seek,Not found on Wikipedia,[]
Hide,Hide or hides may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Window,"A window is an opening in a wall, door, roof, or vehicle that allows the exchange of light and may also allow the passage of sound and sometimes air.","['https://upload.wikimedia.org/wikipedia/commons/e/e7/0756a_-_Milano_-_Palazzo_Sormani-Andreani_-_Foto_Giovanni_Dall%27Orto_5-May-2007_%28edited%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/2014_K%C5%82odzko%2C_pl._Chrobrego_13_03.JPG', 'https://upload.wikimedia.org/wikipedia/commons/d/d7/48%2C_Strada_Jean_Louis_Calderon%2C_Bucharest_%28Romania%29_3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4f/5-chamber_plastic_window_profile.JPG', 'https://upload.wikimedia.org/wikipedia/commons/e/ee/60%2C_Bulevardul_Dacia%2C_Bucharest_%28Romania%29_1.jpg']"
Substance,Substance may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Plastic,Plastics are a wide range of synthetic or semi-synthetic materials that use polymers as a main ingredient.,"['https://upload.wikimedia.org/wikipedia/commons/4/42/1682478-poster-1280-plasticbags.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5a/A_Ziploc_bag_made_from_LDPE.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/30/Alexander_Parkes_Blue_Plaque.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Bales_of_PET_bottles_stacked.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b6/Blow_molding_process.jpg']"
Biscuit,A biscuit is a flour-based baked and shaped food product.,"['https://upload.wikimedia.org/wikipedia/commons/4/44/3_Biscuit_rose_de_Reims.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/60/BiscuitsAmerican%26British.png', 'https://upload.wikimedia.org/wikipedia/commons/7/7f/Biscuits_in_Ghana.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/ea/Crackers_and_Oreo.jpg']"
Opaque,Not found on Wikipedia,[]
Carton (packaging and labeling),Not found on Wikipedia,[]
Metal,"A metal (from Greek μέταλλον métallon, ""mine, quarry, metal"") is a material that, when freshly prepared, polished, or fractured, shows a lustrous appearance, and conducts electricity and heat relatively well.","['https://upload.wikimedia.org/wikipedia/commons/6/68/25_litrai_en_%C3%A9lectrum_repr%C3%A9sentant_un_tr%C3%A9pied_delphien.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c1/Akan_MHNT.AC.AF.29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Allegheny_Ludlum_steel_furnace.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5d/Aluminium-4.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Antimony-4.jpg']"
Transparent object,Not found on Wikipedia,[]
3 drops,Not found on Wikipedia,[]
Transpar ent,Not found on Wikipedia,[]
Transparent,Not found on Wikipedia,[]
Light bulb,Not found on Wikipedia,[]
Oil,An oil is any nonpolar chemical substance that is composed primarily of hydrocarbons and is hydrophobic (does not mix with water) & lipophilic (mixes with other oils).,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e9/Italian_olive_oil_2007.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bb/Mobil_1_motor_oil.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bb/Mobil_1_motor_oil.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Glass,"Glass is a non-crystalline, often transparent, amorphous solid that has widespread practical, technological, and decorative use in, for example, window panes, tableware, and optics.","['https://upload.wikimedia.org/wikipedia/commons/7/78/250_mL_Erlenmeyer_flask.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Bottle%2C_wine_%28AM_1997.80.28-1%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7a/Bristol.blue.glass.arp.750pix.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/56/British_dimpled_glass_pint_jug_with_ale.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e6/Bulk_Metallic_Glass_Sample.jpg']"
Torch,"A torch is a stick with combustible material at one end, which can be used as a light source or to set something on fire.","['https://upload.wikimedia.org/wikipedia/commons/e/eb/18th_November_Torchlight_procession_2013.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ec/43-aspetti_di_vita_quotidiana%2C_illuminazione%2CTaccuino_Sanita.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Firebreathingtorch.JPG', 'https://upload.wikimedia.org/wikipedia/commons/f/f8/Flag_of_Zaire_%281971%E2%80%931997%29.svg']"
Water,"Water is an inorganic compound with the chemical formula H2O. It is a transparent, tasteless, odorless, and nearly colorless chemical substance, which is the main constituent of Earth's hydrosphere and the fluids of all known living organisms (in which it acts as a solvent).","['https://upload.wikimedia.org/wikipedia/commons/9/95/200407-sandouping-sanxiadaba-4.med.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/2006_Global_Water_Availability.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c6/3D_model_hydrogen_bonds_in_water.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/34/Access_to_drinking_water_in_third_world.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Ambox_current_red_Americas.svg']"
Property (chemistry),Not found on Wikipedia,[]
Why do we need to group materials,Not found on Wikipedia,[]
Store,Store may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Pulse,"In medicine, a pulse represents the tactile arterial palpation of the cardiac cycle (heartbeat) by trained fingertips.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7d/Extremely_irregular_heart_sounds.wav', 'https://upload.wikimedia.org/wikipedia/commons/8/87/Gnome-mime-sound-openclipart.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c9/Gray1235.png', 'https://upload.wikimedia.org/wikipedia/commons/9/9c/Gray513.png']"
Group (mathematics),"In mathematics, a group is a set and an operation that combines any two elements of the set to produce a third element of the set, in such a way that the operation is associative, an identity element exists and every element has an inverse.","['https://upload.wikimedia.org/wikipedia/commons/0/05/Ammonia-3D-balls-A.png', 'https://upload.wikimedia.org/wikipedia/commons/8/83/C60_Molecule.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/de/Circle_as_Lie_group2.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Clock_group.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/Cscr-featured.svg']"
Mor e,Not found on Wikipedia,[]
Hardness,"In materials science, hardness (antonym: softness) is a measure of the resistance to localized plastic deformation induced by either mechanical indentation or abrasion.","['https://upload.wikimedia.org/wikipedia/commons/8/8e/Close-packed_spheres.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Dislocation_edge_d2.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5a/Stress-strain1.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Vickers-tester.jpg']"
