entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Critical angle,angle,Angle,geometric shape,instance of,"Explain critical angle in the figure.
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Path of Ray RO,diagram,Diagram,graphics,instance of,"Explain the path of Ray RO with diagram.
"
The Outer Space and Satellites,literary work,Sun,G-type main-sequence star,main subject,"Chapter Twelve The Outer Space and Satellites We can see the sun in the sky at day time.
"
Night,time of the day,Day,UCUM derived unit,part of,"The cloudless sky of night surprise& us.
"
Star,None,Night sky,sky,part of,"In a clear night sky there is the moon and innumerable twinkling stars.
"
Beauty,role,Charismatic process,process,part of,"We arc charmed by their beauty.
"
Sky,surface,Outer space,location,part of,"Above us there is the limitless sky and the infinite outer space.
"
Sun,G-type main-sequence star,Sunset,celestial event,part of,"The sun.
"
Galaxy,nan,Milky Way,barred spiral galaxy,model item,"the moon, the planets, the stars, the Milky Way, the galaxies, the outer space-al.together make our universe.
"
Object of the firmament,None,Universe,universe,part of,"Everything that belongs to the universe is known as the object of the firmament.
"
Universe,universe,Dris,concept,said to be the same as,"In dris chapter, we will discuss about the universe.
"
Satellite,nan,Satellite,nan,subclass of,"At the eu.d of thJJ chapter we will be able to- • explain the outer space and the univme; • explain natural and artificial satellites; • explain the movement of satellites in the orbit; • describe the uses and importance of artificial satellites; • appreciate the benefits derived from artificial satellites.
"
Sun,G-type main-sequence star,Outer space,location,part of,"The Outer Space and Satellites 125 Lesion 1 : The outer q,aee We see the sun aa the brightest object in the sky at day time.
"
Star,None,Sun,G-type main-sequence star,model item,"You should not however, look at the sun directly.
"
Asthma,bronchospasm,Eye,anatomical structure,afflicts,"Because it can cause great harm to your eyes.
"
Night,time of the day,Day,UCUM derived unit,part of,"When you look up at the sky at a clear night, what do you see?
"
Star,None,Light,electromagnetic wave,part of,"The dark bight sky is dotted with twinkling points of light which we call stars.
"
Circle of light,lunar conic section,Sky,surface,part of,"These may as well be in the sky as a thin arc or as a full circle of light.
"
Planet,astronomical object type,Exoplanet,nan,model item,"Except for the outer planets, all other points of light arc stars.
"
Point of light,None,Star,None,part of,"It is made up of stars too far awayto be seen as separate points of light.
"
Milky Way,barred spiral galaxy,Spiral galaxy,astronomical object type,instance of,"This band is known as Milky Way.
"
Star,None,Constellation,None,part of,"If we look through the telescope, we sec many more objects in the sky.
"
Jupiter,gas giant,Jupiter II,moon of Jupiter,child astronomical body,"The planet 1upiter shines in the sky with its satellites.
"
Galaxy,nan,Outer space,location,part of,"Outer space is the vast extension of space in which all objecta of the sky including the planeta, lfflll'I, and galaxies have their existence.
"
Shape,mathematical concept,Material,product,subclass of,"The outer space is mostly empty in which the material objects in different forms are moving in their respective paths.
"
Outer space,location,Earth,inner planet,part of,"From the outer space our earth looks bright like other plane1s due to the S1rnligbt reflected from their surface.
"
Outer space,location,Outer space,location,part of,"Where does 1he outer space begin?
"
Atmosphere of Earth,atmosphere,Earth,inner planet,part of,"Space .is all around earth and extends beyond the air which sUITOunds the earth.
"
Atmosphere of Earth,atmosphere,Earth,inner planet,part of,"The atmosphere of the earth rotates along with it.
"
Earth,inner planet,Outer space,location,different from,"This is why the atmosphere is taken as a part of the earth and not as a part of outer space.
"
Outer space,location,Atmosphere of Earth,atmosphere,opposite of,"Thus the outer space begins, where atmosphere ends.
"
Atmosphere of Earth,atmosphere,Earth,inner planet,part of,"The greater portion of the atmosphere exists near the earth.
"
Atmosphere of Earth,atmosphere,Earth,inner planet,part of,"The air surrounding the earth gebl thinner as you go upwards until there is none at all.
"
Canada,sovereign state,Ontario,province of Canada,contains administrative territorial entity,"When we go about 160 km.
"
Gl'OWl,function,Empty space,space (mathematics,instance of,"above the gl'OWl.d, the space becomes almost empty.
"
Galaxy,nan,Star,None,subclass of,"Allhough space itself is almost empty, there are many exciting things out there such as pl.ane!ll, stars and galaxies.
"
Extension of outer space,None,Outer space,location,facet of,"How mr the outer space is extended?
"
Observable world,observable universe,Physical science,academic discipline,studied by,"In physical science we believe in the observable world.
"
Space,physical object,Earth,inner planet,part of,"Space has no meaning unless there are events ox the existence of matter in it Thu die extension of space in the physical sen11e is the farthest point in space where ftom information can reach us.
"
Galaxy,nan,Universe,universe,part of,"The most distant galaxy from which light can reach us determines that si7.e of the universe as also the limit of space.
"
Galaxy,nan,Universe,universe,part of,"But in modem science the most distant galaxy from which light can reach us determines the size of the universe and also the limit of space.
"
Space,physical object,Space science,academic discipline,studied by,"Activity: What is space?
"
Magazine,organization,Book,document,subclass of,"Know it with the help of different books and magazines.
"
Things in space,None,Space,geographic region,part of,"What are the things are there in space?
"
Note book,writing implement,Writing,communication,use,"Write down in your note book.
"
Teacher,position,Classroom,architectural structure,part of,"Compare your findings in a group and present in the class room (Teacher will help make a group).
"
Universe,universe,Universe,universe,instance of,"Lesson 2: The Universe How the universe is defined The Universe is composed of all existing matter and space as a whole.
"
Earth,inner planet,Universe,universe,parent astronomical body,"The earth, the planets, stars far and near, comets, galaxy, small insects, dust, visible and invisible things all comprise the Universe.
"
Universe,universe,Universe,universe,instance of,"Nobody knows how big is the universe.
"
Universe,universe,Universe,universe,instance of,"The shape and size of the universe is unknown to all.
"
Universe,universe,Universe,universe,instance of,"Many scientists think that there is no beginning and ending of the universe.
"
Shape,mathematical concept,Universe,universe,part of,"Again some people believe that the universe has size and shape.
"
Universe,universe,Universe,universe,studied by,"Humans are discovering new information about the universe now and then.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"But much of it is still beyond knowing.
"
Netherlands,country,Europe,continent,part of,"However this unknowing will continue for ever.
"
Universe,universe,Outer space,location,location,"Although many things are not known to us, the scientists think that a lot of elements of the universe are scattered here and there in the outer space.
"
Universe,universe,Universe,universe,instance of,"The existence of matters in some parts of the universe is higher than another part.
"
Galaxy,nan,Universe,universe,part of,"The matters concentrated on a large volume in some parts of the universe is called galaxy or star world.
"
Star,None,Galaxy,nan,part of,"Galaxy is a large group of planets and stars.
"
Galaxy,nan,Milky Way,barred spiral galaxy,model item,"Our earth exists in the galaxy of Milky-Way.
"
Galaxy,nan,Star,None,model item,"There are crores of galaxies in the universe where exists crores of stars.
"
Galaxy group,astronomical object type,Galaxy,nan,subclass of,"The galaxies move in groups in the outer space as the bees fly in the biosphere in groups.
"
Star,None,Galaxy,nan,part of,"The stars of the galaxies seem very near in comparison to the unlimited outer space, but it is not true.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"They are so far from one another.
"
Distance,physical quantity,Distance,physical quantity,part of,"Let us think about the distance among them.
"
Intercontinental ballistic missile,ballistic missile,Ballistic missile,missile,subclass of,"We know that light runs about 0.3 million km.
"
Metre per second,SI derived unit,Time,series,measured physical quantity,"way per second.
"
Earth,inner planet,Sun,G-type main-sequence star,parent astronomical body,"The distance between the earth and the sun is about 150 million km; the sun light takes approximetly 8 minutes 20 seconds to reach the earth.
"
Alpha Centerio,nan,Star,None,instance of,"On the other hand, the sunlight takes more than 4 years to reach Alpha Centerio, the nearest star from the sun.
"
Fastest moving star,nan,Farthest star,None,opposite of,"Light takes a few million of years to reach from a farthest star to another fasthest star.
"
Galaxy,nan,Milky Way,barred spiral galaxy,model item,"Now you can realize that what is the distance from one star to another star and how mammoth the univers is!  The solar system exists in the galaxy named Milky-Way.
"
