Entity,Definition,Images
Soil,"Soil, also commonly referred to as earth, is a mixture of organic matter, minerals, gases, liquids, and organisms that together support life  of plants and soil organisms.","['https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/28/Cone_penetration_test.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5e/Core_sample.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/78/Definition_of_Free_Cultural_Works_logo_notext.svg']"
Underwater pencil,Not found on Wikipedia,['Image not found']
Stellar stability,Not found on Wikipedia,['Image not found']
Dhaka,"Dhaka ( DAH-kə or  DAK-ə; Bengali: ঢাকা, romanized: Ḍhākā, IPA: [ˈɖʱaka]), formerly known as Dacca, is the capital and largest city of Bangladesh.","['https://upload.wikimedia.org/wikipedia/commons/c/ce/1._%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%A7%E0%A7%80%E0%A6%A8%E0%A6%A4%E0%A6%BE_%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%AE%E0%A7%8D%E0%A6%AD.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/66/1.%E0%A6%9C%E0%A6%BE%E0%A6%A4%E0%A7%80%E0%A6%AF%E0%A6%BC_%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A6%A6_%E0%A6%AD%E0%A6%AC%E0%A6%A8.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e1/19th_century_porcelain_rice_dish_of_Old_Dhaka_family.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f6/2.%E0%A6%B6%E0%A6%BE%E0%A6%AA%E0%A6%B2%E0%A6%BE_%E0%A6%9A%E0%A6%A4%E0%A7%8D%E0%A6%AC%E0%A6%B0.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/03/Aerial_photographs_of_Jatiyo_Smriti_Soudho_DJI_0065-1.jpg']"
Stomat,Not found on Wikipedia,['Image not found']
Sclera,"The sclera, also known as the white of the eye or, in older literature, as the tunica albuginea oculi, is the opaque, fibrous, protective, outer layer of the human eye containing mainly collagen and some crucial elastic fiber.","['https://upload.wikimedia.org/wikipedia/commons/a/a6/A_cow%27s_eye.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0e/Closeup_of_goat_eye.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f2/Edit-clear.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/Eye-diagram_no_circles_border.svg']"
Ethanol,Ethanol (abbr.,"['https://upload.wikimedia.org/wikipedia/commons/0/0f/Buckminsterfullerene-perspective-3D-balls.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8c/Corn_vs_Ethanol_production.webp', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Crab_Nebula.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Earth-moon.jpg']"
Critical angle,Critical angle may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Starfish,Starfish or sea stars are star-shaped echinoderms belonging to the class Asteroidea ().,"['https://upload.wikimedia.org/wikipedia/commons/9/94/Asterias_forbesi_pedicellaria_and_papulae.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/df/Asterias_rubens%2C_dissection.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f6/Astropecten_aranciacus_Naxos08_1775_dett.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c1/CalcifiedStarfish.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6b/Common_carp_%28white_background%29.jpg']"
Coordination,Coordination may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Hi SO4,Not found on Wikipedia,['Image not found']
Melting process,Not found on Wikipedia,['Image not found']
Glossary of eye morphology,Not found on Wikipedia,['Image not found']
Rice,Rice is the seed of the grass species Oryza sativa (Asian rice) or less commonly O. glaberrima (African rice).,"['https://upload.wikimedia.org/wikipedia/commons/5/53/Ambox_current_red_Americas.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/ca/Brown_rice_cooked.JPG', 'https://upload.wikimedia.org/wikipedia/commons/d/d3/COLLECTIE_TROPENMUSEUM_Beeld_van_Dewi_Sri_de_rijstgodin_TMnr_60016918.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/14/Chinese_rice_grasshopper_%28Oxya_chinensis%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/01/Chloroxylon_from_India.JPG']"
Weightlessness,Weightlessness is the complete or near-complete absence of the sensation of weight.,"['https://upload.wikimedia.org/wikipedia/commons/c/c9/Centripetal_force_diagram.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b8/Clayton_Anderson_zero_g.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/Crystal_Clear_app_kedit.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c4/Foale_ZeroG.jpg']"
Figure 3,Not found on Wikipedia,['Image not found']
Vertebra,"The spinal column, a defining synapomorphy shared by nearly all vertebrates, is a moderately flexible series of vertebrae (singular vertebra), each constituting a characteristic irregular bone whose complex structure is composed primarily of bone, and secondarily of hyaline cartilage.","['https://upload.wikimedia.org/wikipedia/commons/3/35/718_Vertebra-en.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5d/ACDF_oblique_annotated_english.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Anatomy_and_physiology_of_animals_Regions_of_a_vertebral_column.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/10/Anatomy_posture_and_body_mechanics_08.web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/fc/BIOL_352_verts_2.jpg']"
Mollusca,"Mollusca is the second-largest phylum of invertebrate animals, after the Arthropoda;  members are known as molluscs or mollusks ().","['https://upload.wikimedia.org/wikipedia/commons/3/32/Archimollusc-en.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/66/Berlin_Naturkundemuseum_Muscheln.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/44/Wapiti_from_Wagon_Trails.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Cypraea_chinensis_with_partially_extended_mantle.jpg']"
Curve,"In mathematics, a curve (also called a curved line in older texts) is an object similar to a line, but that does not have to be straight.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d3/Conic_sections_with_plane.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/ad/Folium_Of_Descartes.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/69/Fractal_dragon_curve.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/59/Golden_spiral_in_triangles.png']"
Experimental knowledge,Not found on Wikipedia,['Image not found']
3.5cm,Not found on Wikipedia,['Image not found']
Insect bite,Not found on Wikipedia,['Image not found']
Gastrointestinal tract,"The gastrointestinal tract (GI tract, digestive tract, alimentary canal) is the tract or passageway of the digestive system that leads from the mouth to the anus.","['https://upload.wikimedia.org/wikipedia/commons/7/77/Blausen_0817_SmallIntestine_Anatomy.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c5/Digestive_system_diagram_edit.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c2/Layers_of_the_GI_Tract_numbers.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Bollk,Not found on Wikipedia,['Image not found']
Therapy,"A therapy or medical treatment (often abbreviated tx, Tx, or Tx) is the attempted remediation of a health problem, usually following a medical diagnosis.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Global_thinking.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/37/People_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/35/Pexels-alex-green-5699466.jpg']"
Cytokinesis,Cytokinesis () is the part of the cell division process during which the cytoplasm of a single eukaryotic cell divides into two daughter cells.,"['https://upload.wikimedia.org/wikipedia/commons/6/69/Cytokinesis_illustration.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cc/Plant_and_Animal_Cell_Cytokinesis.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/Telophase.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/55/Unk.cilliate.jpg']"
Earth observation satellite 4,Not found on Wikipedia,['Image not found']
Nucleus,Nucleus (PL: nuclei) is a Latin word for the seed inside a fruit.,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Centrifugal acceleration,Not found on Wikipedia,['Image not found']
A3 cell division,Not found on Wikipedia,['Image not found']
Plastic pipe,Not found on Wikipedia,['Image not found']
Awareness,"In psychology, awareness is a concept about knowing, perceiving and being cognizant of events.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Mouth,"In animal anatomy, the mouth, also known as the oral cavity, or in Latin cavum oriscode: lat promoted to code: la , is the opening through which many animals take in food and issue vocal sounds.","['https://upload.wikimedia.org/wikipedia/commons/1/10/Anatomy_posture_and_body_mechanics_08.web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/79/Australien-Krokodil.JPG', 'https://upload.wikimedia.org/wikipedia/commons/e/ee/Butterfly_tongue.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/44/Wapiti_from_Wagon_Trails.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Olympic Games,The modern Olympic Games or Olympics (French: Jeux olympiques) are the leading international sporting events featuring summer and winter sports competitions in which thousands of athletes from around the world participate in a variety of competitions.,"['https://upload.wikimedia.org/wikipedia/commons/d/d7/031164_-_Tokyo_opening_ceremony_-7_-_1a_-_adjusted.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b6/1896_Olympic_opening_ceremony.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f2/1956_Summer_Olympics_%28Melbourne%29_boycotting_countries_%28blue%29.png', 'https://upload.wikimedia.org/wikipedia/commons/e/e4/1964_Summer_Olympics_%28Tokyo%29_boycotting_countries_%28red%29.png', 'https://upload.wikimedia.org/wikipedia/commons/c/ca/1976_Summer_Olympics_%28Montr%C3%A9al%29_boycotting_countries_%28blue%29.png']"
Phases of mitosis,Not found on Wikipedia,['Image not found']
Biology,Biology is the scientific study of life.,"['https://upload.wikimedia.org/wikipedia/commons/2/26/225_Peptide_Bond-01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c6/3D_model_hydrogen_bonds_in_water.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e3/Activation2_updated.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1a/Biological_cell.svg']"
Sex,Sex is the trait that determines whether a sexually reproducing organism produces male or female gametes.,"['https://upload.wikimedia.org/wikipedia/commons/a/a7/Anisogamy.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/26/Bisexuality_symbol_%28bold%2C_color%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a9/Drosophila_XY_sex-determination.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/En-Sex-article.ogg']"
Ali Asgar,Ali Asgar may refer to:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Tradition,A tradition is a belief or behavior (folk custom) passed down within a group or society with symbolic meaning or special significance with origins in the past.,"['https://upload.wikimedia.org/wikipedia/commons/0/01/A_coloured_voting_box.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/17/Blue_flag_waving.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/66/DodgerBlue_flag_waving.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/31/GOOD_SHABBES_-.jpg']"
Type 2 reproduction,Not found on Wikipedia,['Image not found']
Seed coat,Not found on Wikipedia,['Image not found']
History of artificial satellite,Not found on Wikipedia,['Image not found']
Swimming freely,Not found on Wikipedia,['Image not found']
Skull,The skull is a bone protective cavity for the brain.,"['https://upload.wikimedia.org/wikipedia/commons/6/68/3d_CT_scan_animation.gif', 'https://upload.wikimedia.org/wikipedia/commons/1/1f/621_Anatomy_of_a_Flat_Bone.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/eb/African_elephant_skull_-_Cleveland_Museum_of_Natural_History_-_2014-12-26_%2821054840471%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/35/AmphibSkeletons.png', 'https://upload.wikimedia.org/wikipedia/commons/1/10/Anatomy_posture_and_body_mechanics_08.web.jpg']"
Small intestine,The small intestine or small bowel is an organ in the gastrointestinal tract where most of the absorption of nutrients from food takes place.,"['https://upload.wikimedia.org/wikipedia/commons/6/61/Absorption_of_glucose_in_the_small_intestine.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/77/Blausen_0817_SmallIntestine_Anatomy.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e5/Cross_Section_of_a_Small_Intestine.png', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Global_thinking.svg']"
Arabic,"Arabic (اَلْعَرَبِيَّةُ, al-ʿarabiyyah [al ʕaraˈbijːa] (listen); عَرَبِيّ, ʿarabī [ˈʕarabiː] (listen) or [ʕaraˈbij]) (sometimes arguably, the Arabic languages) is a Semitic language spoken primarily across the Arab world.","['https://upload.wikimedia.org/wikipedia/commons/8/8e/Al_arabic.ogg', 'https://upload.wikimedia.org/wikipedia/commons/4/4e/Allah-green.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c4/Arabi.ogg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Arabic_Swadesh_list_1-100.webm']"
Transparent water,Not found on Wikipedia,['Image not found']
Summit,A summit is a point on a surface that is higher in elevation than all points immediately adjacent to it.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0e/Damavand-Iran-2018.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8b/Iv%C3%A1n_Ernesto_G%C3%B3mez_Carrasco_en_la_cima_del_Monte_Everest.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f5/Monte_Rosa_summit.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b5/Mt_Elbrus_Caucasus.jpg']"
Automatic behavior,Automatic behavior is the spontaneous production of purposeless verbal or motor behavior without conscious self-control or self-censorship.,['Image not found']
Consumer,"A consumer is a person or a group who intends to order, or uses purchased goods, products, or services primarily for personal, social, family, household and similar needs, who is not directly related to entrepreneurial or business activities.","['https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/69/The_Kodak_Salesman_%281919%29_%2814597240757%29.jpg']"
Ferrous sulphate,Not found on Wikipedia,['Image not found']
Egg albumin,Not found on Wikipedia,['Image not found']
Sub kingdom,Not found on Wikipedia,['Image not found']
Ascidia,Ascidia is a genus of tunicates in the family Ascidiidae.,"['https://upload.wikimedia.org/wikipedia/commons/b/bc/Ascidia.JPG', 'https://upload.wikimedia.org/wikipedia/commons/e/e6/Ascidia_001.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png']"
4.4.4,Not found on Wikipedia,['Image not found']
Ecosystem of ponds,Not found on Wikipedia,['Image not found']
Low temperature,Not found on Wikipedia,['Image not found']
Prime Minister of Bangladesh,"The prime minister of Bangladesh (Bengali: বাংলাদেশের প্রধানমন্ত্রী, romanized: Bangladesher Prodhanmontri), officially prime minister of the People's Republic of Bangladesh (Bengali: গণপ্রজাতন্ত্রী বাংলাদেশের প্রধানমন্ত্রী, romanized: Gonoprojatantri Bangladesh Shorkarer Prodhanmontri) is the chief executive of the government of Bangladesh.","['https://upload.wikimedia.org/wikipedia/commons/6/66/Bangladesh_flag_bar.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f9/Flag_of_Bangladesh.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8f/Flag_of_the_Jatiyo_Sangsad.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4e/Flag_of_the_Prime_Minister_of_Bangladesh.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/84/Government_Seal_of_Bangladesh.svg']"
