Entity,Definition,Images
Refrigerator,"A refrigerator, colloquially fridge, is a commercial and home appliance consisting of a thermally insulated compartment and a heat pump (mechanical, electronic or chemical) that transfers heat from its inside to its external environment so that its inside is cooled to a temperature below the room temperature.","['https://upload.wikimedia.org/wikipedia/commons/e/e0/1963_Frigidaire_Imperial_refrigerator.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ab/A_Samsung_Refrigerator.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ea/Antique_refrigerator_-_Hemingway_House.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d0/AppareilCarr%C3%A9.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Blue_Star.svg']"
Hydraulic system,Not found on Wikipedia,['Image not found']
Accident investigation,Not found on Wikipedia,['Image not found']
Board game,Board games are tabletop games that typically use pieces.,"['https://upload.wikimedia.org/wikipedia/commons/8/82/%27Game_of_Skittles%27%2C_copy_of_painting_by_Pieter_de_Hooch%2C_Cincinnati_Art_Museum.JPG', 'https://upload.wikimedia.org/wikipedia/commons/e/ea/Attic_Black-Figure_Neck_Amphora_-_Achilles_and_Ajax_playing_a_board_game_overseen_by_Athena.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a0/Board_game_damah_at_Souq_Waqif.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/86/Board_games_with_expansions_1944-2017.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1d/British_Museum_Royal_Game_of_Ur.jpg']"
Biological process,"Biological processes are those processes that are vital for an organism to live, and that shape its capacities for interacting with its environment.",['Image not found']
Rubber stamp,"A rubber stamp is an image or pattern that has been carved, molded, laser engraved or vulcanized onto a sheet of rubber.","['https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7d/Censored_stamp.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/24/Dinosaur_rubber_stamp.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/5/54/Kontur-stempel_hg.jpg']"
Home appliance,"A home appliance, also referred to as a domestic appliance, an electric appliance or a household appliance, is a machine which assists in household functions such as cooking, cleaning and food preservation.","['https://upload.wikimedia.org/wikipedia/commons/a/af/Big_single-family_home_2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/67/Breville.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2e/Low9AppliancePiles2_%281%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Cloning,"Cloning is the process of producing individual organisms with identical or virtually identical DNA, either by natural or artificial means.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e0/Doctor_Who_Experience_London_Olympia_%285502759139%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8c/Dolly_clone.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3c/Edinburgh_July_2014_IMG_4384_%2814507598508%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f4/Human_cell-line_colony_being_cloned_in_vitro_through_use_of_cloning_rings.jpg']"
Corrective lens,A corrective lens is a lens (i.e.,"['https://upload.wikimedia.org/wikipedia/commons/f/f2/Anti-reflective_coating_comparison.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/42/Astigmatism_text_blur.png', 'https://upload.wikimedia.org/wikipedia/commons/2/25/Basecurve_power.png', 'https://upload.wikimedia.org/wikipedia/commons/8/8c/Bifoklabrille_fcm.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d2/Chromatic_aberration_convex.svg']"
Drying,"Drying is a mass transfer process consisting of the removal of water or another solvent by evaporation from a solid, semi-solid or liquid.","['https://upload.wikimedia.org/wikipedia/commons/f/f9/ChemSepProcDiagram.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a6/Drying.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/36/Stockfish_in_Lofoten.jpg']"
Friction,"Friction is the force resisting the relative motion of solid surfaces, fluid layers, and material elements sliding against each other.","['https://upload.wikimedia.org/wikipedia/commons/2/28/Cone_penetration_test.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5e/Core_sample.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/85/Free_body.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e5/Free_body_diagram2.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f7/Friction_Animation_2_Blocks.gif']"
Positive charge,Not found on Wikipedia,['Image not found']
Let us find out,Not found on Wikipedia,['Image not found']
Necessary evil,A necessary evil is an evil that someone believes must be done or accepted because it is necessary to achieve a better outcome—especially because possible alternative courses of action or inaction are expected to be worse.,['Image not found']
Retina,"The retina (from Latin: rete ""net"") is the innermost, light-sensitive layer of tissue of the eye of most vertebrates and some molluscs.","['https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a6/ConeMosaics.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d0/ERP_-_optic_cabling.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/62/Edge-detection-2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/Eye-diagram_no_circles_border.svg']"
Mosquito,"Mosquitoes (or mosquitos) are approximately 3,600 species of small flies comprising the family Culicidae (from the Latin culex meaning ""gnat"").","['https://upload.wikimedia.org/wikipedia/commons/d/d0/Aedes_aegypti.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/50/Aedes_aegypti_E-A-Goeldi_1905.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ae/Anopheles_albimanus_mosquito.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/df/Anopheles_larve.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Anopheles_stephensi.jpeg']"
Vinegar 3,Not found on Wikipedia,['Image not found']
Differentiate between the following,Not found on Wikipedia,['Image not found']
Harvest,Harvesting is the process of gathering a ripe crop from the fields.,"['https://upload.wikimedia.org/wikipedia/commons/5/5a/046CupolaSPietro.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b0/Agriculture_in_Volgograd_Oblast_002.JPG', 'https://upload.wikimedia.org/wikipedia/commons/3/3d/Antennarius_striatus.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/01/Bible.malmesbury.arp.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Activity 7.4,Not found on Wikipedia,['Image not found']
Little eye,Not found on Wikipedia,['Image not found']
Sound recording,Not found on Wikipedia,['https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']
Pleiades,"The Pleiades (), also known as The Seven Sisters, Messier 45 and other names by different cultures, is an asterism and an open star cluster containing middle-aged, hot B-type stars in the north-west of the constellation Taurus.","['https://upload.wikimedia.org/wikipedia/commons/0/04/Astro_4D_m45_cr_anim.gif', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Charles_Messier.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Crab_Nebula.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Earth-moon.jpg']"
Activity 12,Not found on Wikipedia,['Image not found']
Language,Language is a structured system of communication that consists of grammar and vocabulary.,"['https://upload.wikimedia.org/wikipedia/commons/c/c6/ASL_family.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/69/Ancient_Tamil_Script.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1f/Arnold_Lakhovsky_Conversation.png', 'https://upload.wikimedia.org/wikipedia/commons/c/c1/Beowulf_Cotton_MS_Vitellius_A_XV_f._132r.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4c/Braille_closeup.jpg']"
Musical instrument,A musical instrument is a device created or adapted to make musical sounds.,"['https://upload.wikimedia.org/wikipedia/commons/c/c3/45_record.png', 'https://upload.wikimedia.org/wikipedia/commons/9/95/African_music_instrument_made_from_a_can_01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0a/Alboka.png', 'https://upload.wikimedia.org/wikipedia/commons/6/61/Attributes_of_Music.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/49/CarnyxDeTintignac2.jpg']"
A ray of light,Not found on Wikipedia,['Image not found']
Knee,"In humans and other primates, the knee joins the thigh with the leg and consists of two joints: one between the femur and tibia (tibiofemoral joint), and one between the femur and patella (patellofemoral joint).","['https://upload.wikimedia.org/wikipedia/commons/0/07/918_Knee_Injury.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bc/Blausen_0597_KneeAnatomy_Side.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Gray246.png', 'https://upload.wikimedia.org/wikipedia/commons/8/8b/Gray257.png']"
Family,Family (from Latin: familia) is a group of people related either by consanguinity (by recognized birth) or affinity (by marriage or other relationship).,"['https://upload.wikimedia.org/wikipedia/commons/0/03/2012_Infant_mortality_rate_per_1000_live_births%2C_under-5%2C_world_map.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0a/Alberto_Henschel_-_A_Familia_Imperial.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/71/Albumen_photograph_of_an_Indian_family_with_children_in_the_1870s.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/62/Arthur_Rothstein_Family_in_a_wagon_Lee_County_August_1935.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/87/Basankusu_-_typical_fired_brick_house.jpg']"
Ignition temperature,Not found on Wikipedia,['Image not found']
Developing organ,Not found on Wikipedia,['Image not found']
Dig,Not found on Wikipedia,['Image not found']
Fountain,"A fountain, from the Latin ""fons"" (genitive ""fontis""), meaning source or spring, is a decorative reservoir used for discharging water.","['https://upload.wikimedia.org/wikipedia/commons/a/a4/-110wiki.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8d/057TivoliVillaDEste.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/eb/18th_Century_Fountain_Nozzles.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e4/3872ParigiLouvre.JPG', 'https://upload.wikimedia.org/wikipedia/commons/9/94/3911ParigiFontanaChatelet.JPG']"
Survival,"Survival, or the act of surviving, is the propensity of something to continue existing, particularly when this is done despite conditions that might kill or destroy it.","['https://upload.wikimedia.org/wikipedia/commons/4/44/Cobra_Gold_Jungle_Survival.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/Survival_outpost_in_Antarctica.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/Survival_outpost_in_Antarctica.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg']"
Steam engine,A steam engine is a heat engine that performs mechanical work using steam as its working fluid.,"['https://upload.wikimedia.org/wikipedia/commons/3/30/52_8134_Hoentrop_2012-09-16.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b8/Aeolipile_illustration.png', 'https://upload.wikimedia.org/wikipedia/commons/b/b8/Boiler_Feed_Injector_Diagram.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Boulton_and_Watt_centrifugal_governor-MJ.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Decision-making,"In psychology, decision-making (also spelled decision making and decisionmaking) is regarded as the cognitive process resulting in the selection of a belief or a course of action among several possible alternative options.","['https://upload.wikimedia.org/wikipedia/commons/9/91/LampFlowchart.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/Psi2.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cd/Socrates.png']"
Fig. 6,Not found on Wikipedia,['Image not found']
Gravity,"In physics, gravity (from Latin  gravitas 'weight') is a fundamental interaction which causes mutual attraction between all things with mass or energy.","['https://upload.wikimedia.org/wikipedia/commons/3/37/1919_eclipse_positive.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Crab_Nebula.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Earth-moon.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/02/Falling_ball.jpg']"
Species,"In biology, a species is often defined as the largest group of organisms in which any two individuals of the appropriate sexes or mating types can produce fertile offspring, typically by sexual reproduction.","['https://upload.wikimedia.org/wikipedia/commons/a/a5/Biological_classification_L_Pengo_vflip.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e1/CC_BY_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e1/CC_BY_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/68/Carl_von_Linn%C3%A9.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5d/Chronospecies.svg']"
Flowering plant,"Flowering plants are plants that bear flowers and fruits, and form the clade Angiospermae (), commonly called angiosperms.","['https://upload.wikimedia.org/wikipedia/commons/1/14/Aesculus_hippocastanum_fruit.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/28/Angiosperm_life_cycle_diagram-en.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c1/Asteracea_poster_3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7a/Cimicifuga_ramosa_-_spikes.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Adrenalin,Not found on Wikipedia,['Image not found']
Kabaddi,Kabaddi is a contact team sport.,"['https://upload.wikimedia.org/wikipedia/commons/8/89/A_Kabaddi_match_at_2006_Asian_Games.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f9/Flag_of_Bangladesh.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1f/Iran_men%27s_national_kabaddi_team_13970602000432636707284535394012_98208.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Kabaddi-japan-2015-10-4.webm']"
Electronic aid,Not found on Wikipedia,['Image not found']
Root nodule,"Root nodules are found on the roots of plants, primarily legumes, that form a symbiosis with nitrogen-fixing bacteria.","['https://upload.wikimedia.org/wikipedia/commons/8/82/A_sectioned_alder_root_nodule_gall.JPG', 'https://upload.wikimedia.org/wikipedia/commons/9/94/An_alder_root_nodule_gall.JPG', 'https://upload.wikimedia.org/wikipedia/commons/6/6d/Closeup_of_a_Dissected_Medicago_Root_Nodule_2.JPG', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/Fabaceae_root_nodules_with_Bradyrhizobium.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ed/Glycine_max_root_nodules.jpg']"
Mathematical logic,Mathematical logic is the study of formal logic within mathematics.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/51/Computer_Retro.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Global_thinking.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3e/Nuvola_apps_edu_mathematics_blue-p.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
