entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Carbon di-oxide,None,Oxygen,chemical element,has parts of the class,"Carbon di-oxide + R S:li~t ► S + water + oxygen c orop ast a.
"
Energy,physical quantity,Energy,physical quantity,part of,"What in this world is the source of all energy?
"
Night,time of the day,Day,UCUM derived unit,opposite of,"Why does photosynthesis not take place at night?
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
 explanation,concept, explanation,process,subclass of,"Give explanation.
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Animal,taxon,Food,disposable product,this taxon is source of,"Analyse the importance of the above reaction in the animal world.
"
Human body,nan,Machine,device,manifestation of,"CHAPTER SIX SENSORY ORGANS Our body is an amazing machine.
"
World War II,historical period,Middle East,geographic region,location,"This machine is so flawlessly designed that we bewildered to think of it.
"
Human body,nan,Human body,nan,has parts of the class,"The different parts of our body are delicately assembled with no inconsistency.
"
Tradition,custom,Unconscious mind,concept,subclass of,"These parts of the body function instinctively to make the body work without any commands.
"
Human body,nan,Human body,nan,part of,"All the body parts are concerned about their respective roles.
"
Death,biological process,Life,phenomenon,part of,"Things happen even before we can understand anything.
"
Blink,motion,Motion,motion,subclass of,"For example, if a fly flies towards your eyes, they will readily blink.
"
Neurological and physiological symptom,clinical sign,Accident,occurrence,has cause,"You will move your hands involuntarily if you accidentally touch any hot object.
"
Fish bone,bone,Yelp,clinical sign,has effect,"The moment a fish bone prick your feet, you will yelp in pain.
"
Foot,autopod region,Human body,nan,part of,"The whole body will know that something has penetrated your feet.
"
Sensory nervous system,anatomical structure,Sense,capability,use,"We can feel all these with the help of our five sensory organs.
"
Sensory nervous system,anatomical structure,Sensory nervous system,anatomical structure,part of,"In this chapter, we will discuss the five sensory organs.
"
Bible,written work,Jesus,human biblical figure,characters,"By the end of this chapter, you will be able to- ' .
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,".
"
Ibn Saud,human,Emperor of Ethiopia,position,position held,"' I .
"
Awareness,mental state,Awareness,mental state,subclass of,"' • explain the structure and functions of different sensory organs • demonstrate the uses of sensory organs through observations and examinations • explain various ways of taking care of sensory organs • develop awareness and motivate others to take proper care of sensory organs LESSONS 1 - 3: SENSORY ORGANS Anika stood first in the annual examination and was promoted to class six.
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,"She has been always good in her studies.
"
Intelligence,property,Intelligence,property,said to be the same as,"Everybody says she is intelligent.
"
Intelligent,personality trait,Brain,animal organ,said to be the same as,"Being intelligent is popularly express as ""having a good brain"".
"
Brain,animal organ,Human body,nan,part of,"Brain is the chief commander of our body.
"
Brain,animal organ,Coordination,biological process,use,"Co-ordination of our different activities is regulated by the direction of brain.
"
Brain,animal organ,Skull,anatomical structure,part of,"Brain is located within our skull.
"
Skull,anatomical structure,Human body,nan,part of,"Residing within the skull how does it regulate all the activities that take place in and outside the body?
"
Taste,perception,Tongue,anatomical structure,uses,"We see with our eyes, hear with our ears, smell with our nose, taste food with our tongue, and feel heat or pressure with our skin.
"
Sense,capability,Perception,mental process,use,"We can carry out all these activities due to our sensory organs.
"
Brain,animal organ,Information,abstract object,uses,"Our eyes, ears, nose, tongue and skin send all the information from the outside world to our brain.
"
Sensory nervous system,anatomical structure,Brain,animal organ,part of,"Science - Class-6, Fonna-7  50 Science With the help of these sensory organs, our brain is informed of everything happening in the world around us.
"
Crossing the road,transport,Car,motor vehicle,uses,"Suppose, you are crossing the road and suddenly a car comes in front of you.
"
Brain,animal organ,Eye,anatomical structure,uses,"Your eyes will instantly let your brain know about it.
"
Brain,animal organ,Motion,change,use,"Your brain will then send message to your muscles to stop walking and not to cross the road; as a result, you will stand still instantly.
"
Brain,animal organ,Perception,mental process,use,"All these functions are being carried out by the command of our brain.
"
Eye,anatomical structure,See,See,use,"Eye We can see everything around us with eyes.
"
Eye,anatomical structure,Eye,anatomical structure,part of,"How is our eye structured?
"
Skull,anatomical structure,Eye,anatomical structure,subclass of,"We have a pair of eyes placed inside the orbit, in front of the skull.
"
Eye,anatomical structure,Orbit,geographic location,part of,"The eyes are positioned inside the orbit with the help of six muscles.
"
Eye,anatomical structure,Eye movement,motion,use,"These muscles help us move the eyeballs.
"
Tear,body fluids,Eye,anatomical structure,produced by,"What we call tear is the secretion of water from the eye.
"
Where does this tear,natural phenomenon,Tear,natural phenomenon,instance of,"Where does this tear come from?
"
Tears,body fluids,Tear gland,anatomical structure,produced by,"The water secreted from the tear glands is known as tear.
"
Tear,body fluids,Eye,anatomical structure,produced by,"Tear keeps the eye moist and it cleans the eye by washing away dirt.
"
Eye,anatomical structure,Skin,anatomical structure,part of,"The eye is in fact a part of skin.
"
Transparent skin,anatomical structure,Opaque skin,anatomical structure,opposite of,"The cells of skin turn transparent at the front of the eye and opaque at the back.
"
Human eye,human anatomical structure,Camera,optical instrument,use,"As a result, human eyes act like a small camera.
"
Eye,anatomical structure,Visual perception,biological process,use,"The functions of different parts of the eye are described below.
"
1.1.1,literary work,Doctor Who,television series,part of the series,"1.
"
Eyelid,anatomical structure,Eye,anatomical structure,part of,"Eyelids: They are he outer covering of the eye.
"
Eye shut,None,Eyelid,anatomical structure,part of,"Eyelids can be opened and closed.
"
Eye,anatomical structure,Head,cardinal body part,part of,"They close to keep dirt away from the eyes.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Conjunctiva,anatomical structure,Eye,anatomical structure,part of,"Conjunctiva: The thin and transparent membrane covering the visible part of the eye is called conjunctiva.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Ball,sports equipment,Sphere,surface,shape,"Eyeball: This is a spherical, ball like structure.
"
Eyeball,anatomical structure,Orbit,geographic location,part of,"Eyeballs are placed inside the orbits.
"
Sclera,anatomical structure,Eye,anatomical structure,part of,"They are composed of three layers; a) Sciera: The white, tough, outer layer of the eyeball is known as sclera.
"
Eye shape,shape,Eye,anatomical structure,facet of,"It helps maintain the shape of the eye.
"
Light,electromagnetic wave,Light,electromagnetic wave,opposite of,"No light can pass through it.
"
Cornea,anatomical structure,Sclera,anatomical structure,part of,"The shiny layer in front of the sclera is called cornea.
"
Transparent glass,glass,Glass,material,subclass of,"It is transparent.
"
Eye,anatomical structure,Light,electromagnetic wave,uses,"It allows light to enter the eye.
"
Choroid,anatomical structure,Eye,anatomical structure,part of,"b) Choroid: The mid layer of the eyeball is choroid.
"
Pigment,colourant,Chemical substance,group or class of chemical substances,subclass of,"It is a dense pigmented layer.
"
Capillary,microvessels,Blood,animal product,connects with,"It contains many blood capillaries.
"
Pigment,colour,Membrane,surface,part of,"It is a round, opaque and pigmented membrane.
"
Pupil,anatomical structure,Dilation,biological process,has effect,"The contraction and relaxation of these muscles can dilate and contract the ~ ~ pupil.
"
Retina,anatomical structure,Retina,anatomical structure,part of,"As a result, light rays can enter the retina.
"
Narrow lens,lens,Lens,optical component,subclass of,"The lens is elevated in the middle and narrows at the top.
"
Lens,optical component,Choroid,anatomical structure,connects with,"The Lens lens is held with the choroid by ciliary muscles.
"
Contract,biological process,Relaxation,biological process,followed by,"These muscles contract and relax to change the shape of the lens.
"
Retina,anatomical structure,Eye,anatomical structure,part of,"Pupil 51 c) Retina: This is the innermost layer of the eyeball.
"
Eye lens,anatomical structure,Human eye,human anatomical structure,part of,"Fig- 6.1: Internal s1ructure of the human eye The lens divides the eyeball into two chambers.
"
Jelly,fluid,Fluid,substance,subclass of,"The front chamber is filled with watery fluid and the chamber at the back is filled with jelly like fluid.
"
Eye,anatomical structure,Light,electromagnetic wave,uses,"The fluids help light to enter the eye, supply nutrients and control the shape of the eyeball.
"
Eye care,health care,Eye,anatomical structure,facet of,"Taking care of the eye The eye is a sensitive organ and it requires proper care.
"
Eye,anatomical structure,Eye disease,health problem,use,"If proper care is not taken, the eye might be prone to many diseases.
"
Eye care,health care,Health care,industry,subclass of,"You can take care of the • eye in the following ways: Clean your eyes regularly with clean water.
"
Wiping,activity,Clothing,work,uses,"• • Use a piece of clean cloth to wipe your eyes.
"
Leaf vegetable,vegetable,Vegetable,food,subclass of,"Eat green, leafy vegetables and fruits regularly.
"
Vitamin A,group or class of chemical substances,Eye care,medication,subject has role,"These contain vitamin A, which is good for the eye.
"
Vitamin A,group or class of chemical substances,Night blindness,night blindness,has effect,"Regular intake of vitamin A helps prevent night blindness.
"
